file_name	variation	column	list_number	base	log_odds	prompt	variant1	variant2	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	reg_rate	reg_dist	esp_response
lakok_1_low_typical	lakok/lakom	28	3	flűröklik	0.32542240043462795	Te bizony sokat flűröklesz. Én is sokat...	flűröklök	flűröklöm	2	NA	1	26	FALSE	FALSE	low	typical	flűröklöm
lakok_1_low_typical	lakok/lakom	28	3	flüröslik	0.7419373447293773	Te bizony sokat flüröslesz. Én is sokat...	flüröslök	flüröslöm	2	NA	1	17	FALSE	FALSE	low	typical	flüröslöm
lakok_1_low_typical	lakok/lakom	28	3	fretszik	0	Te bizony sokat fretszel. Én is sokat...	fretszek	fretszem	1	NA	1	33	FALSE	FALSE	low	typical	fretszem
lakok_1_low_typical	lakok/lakom	28	3	frilegszik	-0.2876820724517809	Te bizony sokat frilegszel. Én is sokat...	frilegszek	frilegszem	2	NA	1	40	FALSE	TRUE	low	typical	frilegszem
lakok_1_low_typical	lakok/lakom	28	3	herégszik	-0.6418538861723948	Te bizony sokat herégszel. Én is sokat...	herégszek	herégszem	2	NA	1	50	FALSE	TRUE	low	typical	herégszem
lakok_1_low_typical	lakok/lakom	28	3	hilarzik	0.06899287148695142	Te bizony sokat hilarzol. Én is sokat...	hilarzok	hilarzom	2	NA	1	30	FALSE	FALSE	low	typical	hilarzom
lakok_1_low_typical	lakok/lakom	28	3	jüslik	0.965080896043587	Te bizony sokat jüslesz. Én is sokat...	jüslök	jüslöm	1	NA	1	10	TRUE	FALSE	low	typical	jüslök
lakok_1_low_typical	lakok/lakom	28	3	juszlik	0.4595323293784402	Te bizony sokat juszlasz. Én is sokat...	juszlok	juszlom	1	NA	1	22	FALSE	FALSE	low	typical	juszlom
lakok_1_low_typical	lakok/lakom	28	3	klibamlik	0.4353180712578455	Te bizony sokat klibamlasz. Én is sokat...	klibamlok	klibamlom	2	NA	1	23	FALSE	FALSE	low	typical	klibamlom
lakok_1_low_typical	lakok/lakom	28	3	klörlik	0.6418538861723947	Te bizony sokat klörlesz. Én is sokat...	klörlök	klörlöm	1	NA	1	19	FALSE	FALSE	low	typical	klörlöm
lakok_1_low_typical	lakok/lakom	28	3	lorjódzik	-0.1941560144409575	Te bizony sokat lorjódzol. Én is sokat...	lorjódzok	lorjódzom	2	NA	1	37	FALSE	FALSE	low	typical	lorjódzom
lakok_1_low_typical	lakok/lakom	28	3	málapszik	-0.06899287148695143	Te bizony sokat málapszol. Én is sokat...	málapszok	málapszom	2	NA	1	36	FALSE	FALSE	low	typical	málapszom
lakok_1_low_typical	lakok/lakom	28	3	marzik	0.7985076962177716	Te bizony sokat marzol. Én is sokat...	marzok	marzom	1	NA	1	14	TRUE	FALSE	low	typical	marzok
lakok_1_low_typical	lakok/lakom	28	3	narjárzik	0	Te bizony sokat narjárzol. Én is sokat...	narjárzok	narjárzom	2	NA	1	34	FALSE	FALSE	low	typical	narjárzom
lakok_1_low_typical	lakok/lakom	28	3	nyáslik	0.5877866649021191	Te bizony sokat nyáslasz. Én is sokat...	nyáslok	nyáslom	1	NA	1	20	FALSE	FALSE	low	typical	nyáslom
lakok_1_low_typical	lakok/lakom	28	3	pebzik	0.49247648509779424	Te bizony sokat pebzel. Én is sokat...	pebzek	pebzem	1	NA	1	21	FALSE	FALSE	low	typical	pebzem
lakok_1_low_typical	lakok/lakom	28	3	piragszik	-0.587786664902119	Te bizony sokat piragszol. Én is sokat...	piragszok	piragszom	2	NA	1	47	FALSE	TRUE	low	typical	piragszom
lakok_1_low_typical	lakok/lakom	28	3	pivegszik	-0.8938178760220964	Te bizony sokat pivegszel. Én is sokat...	pivegszek	pivegszem	2	NA	1	53	FALSE	TRUE	low	typical	pivegszem
lakok_1_low_typical	lakok/lakom	28	3	pratánylik	1.2321436812926323	Te bizony sokat pratánylasz. Én is sokat...	pratánylok	pratánylom	2	NA	1	7	TRUE	FALSE	low	typical	pratánylok
lakok_1_low_typical	lakok/lakom	28	3	prilegzik	-0.3483066942682157	Te bizony sokat prilegzel. Én is sokat...	prilegzek	prilegzem	2	NA	1	43	FALSE	TRUE	low	typical	prilegzem
lakok_1_low_typical	lakok/lakom	28	3	prűrlik	0.9162907318741552	Te bizony sokat prűrlesz. Én is sokat...	prűrlök	prűrlöm	1	NA	1	12	TRUE	FALSE	low	typical	prűrlök
lakok_1_low_typical	lakok/lakom	28	3	ribegzik	-0.1941560144409575	Te bizony sokat ribegzel. Én is sokat...	ribegzek	ribegzem	2	NA	1	38	FALSE	FALSE	low	typical	ribegzem
lakok_1_low_typical	lakok/lakom	28	3	ribzik	-0.5978370007556204	Te bizony sokat ribzol. Én is sokat...	ribzok	ribzom	1	NA	1	49	FALSE	TRUE	low	typical	ribzom
lakok_1_low_typical	lakok/lakom	28	3	ruslik	0.8938178760220965	Te bizony sokat ruslasz. Én is sokat...	ruslok	ruslom	1	NA	1	13	TRUE	FALSE	low	typical	ruslok
lakok_1_low_typical	lakok/lakom	28	3	siladzik	-0.4353180712578455	Te bizony sokat siladzol. Én is sokat...	siladzok	siladzom	2	NA	1	45	FALSE	TRUE	low	typical	siladzom
lakok_1_low_typical	lakok/lakom	28	3	sojzik	-0.4595323293784402	Te bizony sokat sojzol. Én is sokat...	sojzok	sojzom	1	NA	1	46	FALSE	TRUE	low	typical	sojzom
lakok_1_low_typical	lakok/lakom	28	3	spatárzik	-0.06453852113757118	Te bizony sokat spatárzol. Én is sokat...	spatárzok	spatárzom	2	NA	1	35	FALSE	FALSE	low	typical	spatárzom
lakok_1_low_typical	lakok/lakom	28	3	spéslik	1.1451323043030026	Te bizony sokat spéslesz. Én is sokat...	spéslek	spéslem	1	NA	1	8	TRUE	FALSE	low	typical	spéslek
lakok_1_low_typical	lakok/lakom	28	3	spibaklik	0.06899287148695142	Te bizony sokat spibaklasz. Én is sokat...	spibaklok	spibaklom	2	NA	1	31	FALSE	FALSE	low	typical	spibaklom
lakok_1_low_typical	lakok/lakom	28	3	spilágzik	-0.9650808960435872	Te bizony sokat spilágzol. Én is sokat...	spilágzok	spilágzom	2	NA	1	54	FALSE	TRUE	low	typical	spilágzom
lakok_1_low_typical	lakok/lakom	28	3	sprogzik	-0.7419373447293773	Te bizony sokat sprogzol. Én is sokat...	sprogzok	sprogzom	1	NA	1	51	FALSE	TRUE	low	typical	sprogzom
lakok_1_low_typical	lakok/lakom	28	3	sprökszik	-0.2876820724517809	Te bizony sokat sprökszöl. Én is sokat...	sprökszök	sprökszöm	1	NA	1	41	FALSE	TRUE	low	typical	sprökszöm
lakok_1_low_typical	lakok/lakom	28	3	spűmlik	1.5686159179138452	Te bizony sokat spűmlesz. Én is sokat...	spűmlök	spűmlöm	1	NA	1	5	TRUE	FALSE	low	typical	spűmlök
lakok_1_low_typical	lakok/lakom	28	3	sűzlik	0.14310084364067324	Te bizony sokat sűzlesz. Én is sokat...	sűzlök	sűzlöm	1	NA	1	29	FALSE	FALSE	low	typical	sűzlöm
lakok_1_low_typical	lakok/lakom	28	3	szirlik	0.7419373447293773	Te bizony sokat szirlasz. Én is sokat...	szirlok	szirlom	1	NA	1	18	FALSE	FALSE	low	typical	szirlom
lakok_1_low_typical	lakok/lakom	28	3	sztremlik	1.3437347467010947	Te bizony sokat sztremlesz. Én is sokat...	sztremlek	sztremlem	1	NA	1	6	TRUE	FALSE	low	typical	sztremlek
lakok_1_low_typical	lakok/lakom	28	3	tínylik	0.4353180712578455	Te bizony sokat tínylasz. Én is sokat...	tínylok	tínylom	1	NA	1	24	FALSE	FALSE	low	typical	tínylom
lakok_1_low_typical	lakok/lakom	28	3	tiregzik	0.06453852113757116	Te bizony sokat tiregzel. Én is sokat...	tiregzek	tiregzem	2	NA	1	32	FALSE	FALSE	low	typical	tiregzem
lakok_1_low_typical	lakok/lakom	28	3	tomlik	2.2335922215070942	Te bizony sokat tomlasz. Én is sokat...	tomlok	tomlom	1	NA	1	1	TRUE	FALSE	low	typical	tomlok
lakok_1_low_typical	lakok/lakom	28	3	trilszik	0.28768207245178085	Te bizony sokat trilszol. Én is sokat...	trilszok	trilszom	1	NA	1	27	FALSE	FALSE	low	typical	trilszom
lakok_1_low_typical	lakok/lakom	28	3	vilakszik	-0.7985076962177716	Te bizony sokat vilakszol. Én is sokat...	vilakszok	vilakszom	2	NA	1	52	FALSE	TRUE	low	typical	vilakszom
lakok_2_high_reversed	lakok/lakom	29	4	bihánylik	1.2992829841302609	Te bizony sokat bihánylasz. Én is sokat...	bihánylok	bihánylom	2	NA	2	6	TRUE	FALSE	high	reversed	bihánylom
lakok_2_high_reversed	lakok/lakom	29	4	bivégszik	-1.0560526742493137	Te bizony sokat bivégszel. Én is sokat...	bivégszek	bivégszem	2	NA	2	54	FALSE	TRUE	high	reversed	bivégszek
lakok_2_high_reversed	lakok/lakom	29	4	brivegzik	-0.8938178760220964	Te bizony sokat brivegzel. Én is sokat...	brivegzek	brivegzem	2	NA	2	52	FALSE	TRUE	high	reversed	brivegzek
lakok_2_high_reversed	lakok/lakom	29	4	brobódzik	-0.6418538861723948	Te bizony sokat brobódzol. Én is sokat...	brobódzok	brobódzom	2	NA	2	49	FALSE	TRUE	high	reversed	brobódzok
lakok_2_high_reversed	lakok/lakom	29	4	brubzik	0.3483066942682158	Te bizony sokat brubzol. Én is sokat...	brubzok	brubzom	1	NA	2	25	FALSE	FALSE	high	reversed	brubzok
lakok_2_high_reversed	lakok/lakom	29	4	bűtszik	0.14310084364067324	Te bizony sokat bűtszöl. Én is sokat...	bűtszök	bűtszöm	1	NA	2	28	FALSE	FALSE	high	reversed	bűtszök
lakok_2_high_reversed	lakok/lakom	29	4	düjzik	0	Te bizony sokat düjzöl. Én is sokat...	düjzök	düjzöm	1	NA	2	32	FALSE	FALSE	high	reversed	düjzök
lakok_2_high_reversed	lakok/lakom	29	4	figlik	0.7419373447293773	Te bizony sokat figlasz. Én is sokat...	figlok	figlom	1	NA	2	16	FALSE	FALSE	high	reversed	figlok
lakok_2_high_reversed	lakok/lakom	29	4	filágzik	-0.9650808960435872	Te bizony sokat filágzol. Én is sokat...	filágzok	filágzom	2	NA	2	53	FALSE	TRUE	high	reversed	filágzok
lakok_2_high_reversed	lakok/lakom	29	4	flátszik	-0.4595323293784402	Te bizony sokat flátszol. Én is sokat...	flátszok	flátszom	1	NA	2	45	FALSE	TRUE	high	reversed	flátszok
lakok_2_high_reversed	lakok/lakom	29	4	flehékszik	-0.5978370007556204	Te bizony sokat flehékszel. Én is sokat...	flehékszek	flehékszem	2	NA	2	48	FALSE	TRUE	high	reversed	flehékszek
lakok_2_high_reversed	lakok/lakom	29	4	flehénylik	1.5686159179138452	Te bizony sokat flehénylesz. Én is sokat...	flehénylek	flehénylem	2	NA	2	4	TRUE	FALSE	high	reversed	flehénylem
lakok_2_high_reversed	lakok/lakom	29	4	flitlik	1.6486586255873816	Te bizony sokat flitlasz. Én is sokat...	flitlok	flitlom	1	NA	2	3	TRUE	FALSE	high	reversed	flitlom
lakok_2_high_reversed	lakok/lakom	29	4	flűmlik	1.4271163556401458	Te bizony sokat flűmlesz. Én is sokat...	flűmlök	flűmlöm	1	NA	2	5	TRUE	FALSE	high	reversed	flűmlöm
lakok_2_high_reversed	lakok/lakom	29	4	frodlik	0.7419373447293773	Te bizony sokat frodlasz. Én is sokat...	frodlok	frodlom	1	NA	2	17	FALSE	FALSE	high	reversed	frodlok
lakok_2_high_reversed	lakok/lakom	29	4	gyibeslik	0.6418538861723947	Te bizony sokat gyibeslesz. Én is sokat...	gyibeslek	gyibeslem	2	NA	2	18	FALSE	FALSE	high	reversed	gyibeslek
lakok_2_high_reversed	lakok/lakom	29	4	hűgzik	0	Te bizony sokat hűgzöl. Én is sokat...	hűgzök	hűgzöm	1	NA	2	33	FALSE	FALSE	high	reversed	hűgzök
lakok_2_high_reversed	lakok/lakom	29	4	hurjorzik	0.06899287148695142	Te bizony sokat hurjorzol. Én is sokat...	hurjorzok	hurjorzom	2	NA	2	30	FALSE	FALSE	high	reversed	hurjorzok
lakok_2_high_reversed	lakok/lakom	29	4	huroslik	1.0560526742493137	Te bizony sokat huroslasz. Én is sokat...	huroslok	huroslom	2	NA	2	9	TRUE	FALSE	high	reversed	huroslom
lakok_2_high_reversed	lakok/lakom	29	4	ibékszik	-0.4353180712578455	Te bizony sokat ibékszel. Én is sokat...	ibékszek	ibékszem	2	NA	2	44	FALSE	TRUE	high	reversed	ibékszek
lakok_2_high_reversed	lakok/lakom	29	4	jonylik	0.8938178760220965	Te bizony sokat jonylasz. Én is sokat...	jonylok	jonylom	1	NA	2	12	TRUE	FALSE	high	reversed	jonylom
lakok_2_high_reversed	lakok/lakom	29	4	klaráglik	0.965080896043587	Te bizony sokat klaráglasz. Én is sokat...	klaráglok	klaráglom	2	NA	2	10	TRUE	FALSE	high	reversed	klaráglom
lakok_2_high_reversed	lakok/lakom	29	4	klétszik	-0.2876820724517809	Te bizony sokat klétszel. Én is sokat...	klétszek	klétszem	1	NA	2	40	FALSE	TRUE	high	reversed	klétszek
lakok_2_high_reversed	lakok/lakom	29	4	klivaslik	0.9162907318741552	Te bizony sokat klivaslasz. Én is sokat...	klivaslok	klivaslom	2	NA	2	11	TRUE	FALSE	high	reversed	klivaslom
lakok_2_high_reversed	lakok/lakom	29	4	lörűdzik	-0.2076393647782445	Te bizony sokat lörűdzöl. Én is sokat...	lörűdzök	lörűdzöm	2	NA	2	39	FALSE	FALSE	high	reversed	lörűdzök
lakok_2_high_reversed	lakok/lakom	29	4	narádzik	-0.6418538861723948	Te bizony sokat narádzol. Én is sokat...	narádzok	narádzom	2	NA	2	50	FALSE	TRUE	high	reversed	narádzok
lakok_2_high_reversed	lakok/lakom	29	4	nűröklik	-0.1941560144409575	Te bizony sokat nűröklesz. Én is sokat...	nűröklök	nűröklöm	2	NA	2	37	FALSE	FALSE	high	reversed	nűröklök
lakok_2_high_reversed	lakok/lakom	29	4	píjlik	0.6418538861723947	Te bizony sokat píjlasz. Én is sokat...	píjlok	píjlom	1	NA	2	19	FALSE	FALSE	high	reversed	píjlok
lakok_2_high_reversed	lakok/lakom	29	4	pítszik	-0.49247648509779407	Te bizony sokat pítszol. Én is sokat...	pítszok	pítszom	1	NA	2	46	FALSE	TRUE	high	reversed	pítszok
lakok_2_high_reversed	lakok/lakom	29	4	plűbzik	0.49247648509779424	Te bizony sokat plűbzöl. Én is sokat...	plűbzök	plűbzöm	1	NA	2	21	FALSE	FALSE	high	reversed	plűbzök
lakok_2_high_reversed	lakok/lakom	29	4	plugzik	-0.325422400434628	Te bizony sokat plugzol. Én is sokat...	plugzok	plugzom	1	NA	2	42	FALSE	TRUE	high	reversed	plugzok
lakok_2_high_reversed	lakok/lakom	29	4	pribagszik	-0.587786664902119	Te bizony sokat pribagszol. Én is sokat...	pribagszok	pribagszom	2	NA	2	47	FALSE	TRUE	high	reversed	pribagszok
lakok_2_high_reversed	lakok/lakom	29	4	pribemlik	1.9095425048844383	Te bizony sokat pribemlesz. Én is sokat...	pribemlek	pribemlem	2	NA	2	2	TRUE	FALSE	high	reversed	pribemlem
lakok_2_high_reversed	lakok/lakom	29	4	prínylik	0.5877866649021191	Te bizony sokat prínylasz. Én is sokat...	prínylok	prínylom	1	NA	2	20	FALSE	FALSE	high	reversed	prínylok
lakok_2_high_reversed	lakok/lakom	29	4	rájzik	0	Te bizony sokat rájzol. Én is sokat...	rájzok	rájzom	1	NA	2	34	FALSE	FALSE	high	reversed	rájzok
lakok_2_high_reversed	lakok/lakom	29	4	rokszik	-0.3483066942682157	Te bizony sokat rokszol. Én is sokat...	rokszok	rokszom	1	NA	2	43	FALSE	TRUE	high	reversed	rokszok
lakok_2_high_reversed	lakok/lakom	29	4	salárzik	0.20763936477824457	Te bizony sokat salárzol. Én is sokat...	salárzok	salárzom	2	NA	2	27	FALSE	FALSE	high	reversed	salárzok
lakok_2_high_reversed	lakok/lakom	29	4	spáraklik	0.4595323293784402	Te bizony sokat spáraklasz. Én is sokat...	spáraklok	spáraklom	2	NA	2	22	FALSE	FALSE	high	reversed	spáraklok
lakok_2_high_reversed	lakok/lakom	29	4	spihegzik	-0.06453852113757118	Te bizony sokat spihegzel. Én is sokat...	spihegzek	spihegzem	2	NA	2	35	FALSE	FALSE	high	reversed	spihegzek
lakok_2_high_reversed	lakok/lakom	29	4	spihemlik	2.159484249353372	Te bizony sokat spihemlesz. Én is sokat...	spihemlek	spihemlem	2	NA	2	1	TRUE	FALSE	high	reversed	spihemlem
lakok_2_high_reversed	lakok/lakom	29	4	spröbzik	0.28768207245178085	Te bizony sokat spröbzöl. Én is sokat...	spröbzök	spröbzöm	1	NA	2	26	FALSE	FALSE	high	reversed	spröbzök
lakok_2_high_reversed	lakok/lakom	29	4	spubonylik	1.2321436812926323	Te bizony sokat spubonylasz. Én is sokat...	spubonylok	spubonylom	2	NA	2	7	TRUE	FALSE	high	reversed	spubonylom
lakok_2_high_reversed	lakok/lakom	29	4	spüjzik	0.8938178760220965	Te bizony sokat spüjzöl. Én is sokat...	spüjzök	spüjzöm	1	NA	2	13	TRUE	FALSE	high	reversed	spüjzöm
lakok_2_high_reversed	lakok/lakom	29	4	spülűdzik	-0.1941560144409575	Te bizony sokat spülűdzöl. Én is sokat...	spülűdzök	spülűdzöm	2	NA	2	38	FALSE	FALSE	high	reversed	spülűdzök
lakok_2_high_reversed	lakok/lakom	29	4	szibánylik	0.7985076962177716	Te bizony sokat szibánylasz. Én is sokat...	szibánylok	szibánylom	2	NA	2	14	TRUE	FALSE	high	reversed	szibánylom
lakok_2_high_reversed	lakok/lakom	29	4	sztrijzik	0.14310084364067324	Te bizony sokat sztrijzol. Én is sokat...	sztrijzok	sztrijzom	1	NA	2	29	FALSE	FALSE	high	reversed	sztrijzok
lakok_2_high_reversed	lakok/lakom	29	4	sztrozlik	0.4353180712578455	Te bizony sokat sztrozlasz. Én is sokat...	sztrozlok	sztrozlom	1	NA	2	23	FALSE	FALSE	high	reversed	sztrozlok
lakok_2_high_reversed	lakok/lakom	29	4	sztrűkszik	-0.2876820724517809	Te bizony sokat sztrűkszöl. Én is sokat...	sztrűkszök	sztrűkszöm	1	NA	2	41	FALSE	TRUE	high	reversed	sztrűkszök
lakok_2_high_reversed	lakok/lakom	29	4	trádlik	0.4353180712578455	Te bizony sokat trádlasz. Én is sokat...	trádlok	trádlom	1	NA	2	24	FALSE	FALSE	high	reversed	trádlok
lakok_2_high_reversed	lakok/lakom	29	4	tragzik	-0.06899287148695143	Te bizony sokat tragzol. Én is sokat...	tragzok	tragzom	1	NA	2	36	FALSE	FALSE	high	reversed	tragzok
lakok_2_high_reversed	lakok/lakom	29	4	treglik	0.7472144018302211	Te bizony sokat treglesz. Én is sokat...	treglek	treglem	1	NA	2	15	TRUE	FALSE	high	reversed	treglem
lakok_2_high_reversed	lakok/lakom	29	4	trehégszik	-0.7472144018302211	Te bizony sokat trehégszel. Én is sokat...	trehégszek	trehégszem	2	NA	2	51	FALSE	TRUE	high	reversed	trehégszek
lakok_2_high_reversed	lakok/lakom	29	4	vanylik	1.1451323043030026	Te bizony sokat vanylasz. Én is sokat...	vanylok	vanylom	1	NA	2	8	TRUE	FALSE	high	reversed	vanylom
lakok_2_high_reversed	lakok/lakom	29	4	vülődzik	0.06899287148695142	Te bizony sokat vülődzöl. Én is sokat...	vülődzök	vülődzöm	2	NA	2	31	FALSE	FALSE	high	reversed	vülődzök
lakok_2_high_typical	lakok/lakom	30	5	bihánylik	1.2992829841302609	Te bizony sokat bihánylasz. Én is sokat...	bihánylok	bihánylom	2	NA	2	6	TRUE	FALSE	high	typical	bihánylok
lakok_2_high_typical	lakok/lakom	30	5	bivégszik	-1.0560526742493137	Te bizony sokat bivégszel. Én is sokat...	bivégszek	bivégszem	2	NA	2	54	FALSE	TRUE	high	typical	bivégszem
lakok_2_high_typical	lakok/lakom	30	5	brivegzik	-0.8938178760220964	Te bizony sokat brivegzel. Én is sokat...	brivegzek	brivegzem	2	NA	2	52	FALSE	TRUE	high	typical	brivegzem
lakok_2_high_typical	lakok/lakom	30	5	brobódzik	-0.6418538861723948	Te bizony sokat brobódzol. Én is sokat...	brobódzok	brobódzom	2	NA	2	49	FALSE	TRUE	high	typical	brobódzom
lakok_2_high_typical	lakok/lakom	30	5	brubzik	0.3483066942682158	Te bizony sokat brubzol. Én is sokat...	brubzok	brubzom	1	NA	2	25	FALSE	FALSE	high	typical	brubzok
lakok_2_high_typical	lakok/lakom	30	5	bűtszik	0.14310084364067324	Te bizony sokat bűtszöl. Én is sokat...	bűtszök	bűtszöm	1	NA	2	28	FALSE	FALSE	high	typical	bűtszök
lakok_2_high_typical	lakok/lakom	30	5	düjzik	0	Te bizony sokat düjzöl. Én is sokat...	düjzök	düjzöm	1	NA	2	32	FALSE	FALSE	high	typical	düjzök
lakok_2_high_typical	lakok/lakom	30	5	figlik	0.7419373447293773	Te bizony sokat figlasz. Én is sokat...	figlok	figlom	1	NA	2	16	FALSE	FALSE	high	typical	figlok
lakok_2_high_typical	lakok/lakom	30	5	filágzik	-0.9650808960435872	Te bizony sokat filágzol. Én is sokat...	filágzok	filágzom	2	NA	2	53	FALSE	TRUE	high	typical	filágzom
lakok_2_high_typical	lakok/lakom	30	5	flátszik	-0.4595323293784402	Te bizony sokat flátszol. Én is sokat...	flátszok	flátszom	1	NA	2	45	FALSE	TRUE	high	typical	flátszom
lakok_2_high_typical	lakok/lakom	30	5	flehékszik	-0.5978370007556204	Te bizony sokat flehékszel. Én is sokat...	flehékszek	flehékszem	2	NA	2	48	FALSE	TRUE	high	typical	flehékszem
lakok_2_high_typical	lakok/lakom	30	5	flehénylik	1.5686159179138452	Te bizony sokat flehénylesz. Én is sokat...	flehénylek	flehénylem	2	NA	2	4	TRUE	FALSE	high	typical	flehénylek
lakok_2_high_typical	lakok/lakom	30	5	flitlik	1.6486586255873816	Te bizony sokat flitlasz. Én is sokat...	flitlok	flitlom	1	NA	2	3	TRUE	FALSE	high	typical	flitlok
lakok_2_high_typical	lakok/lakom	30	5	flűmlik	1.4271163556401458	Te bizony sokat flűmlesz. Én is sokat...	flűmlök	flűmlöm	1	NA	2	5	TRUE	FALSE	high	typical	flűmlök
lakok_2_high_typical	lakok/lakom	30	5	frodlik	0.7419373447293773	Te bizony sokat frodlasz. Én is sokat...	frodlok	frodlom	1	NA	2	17	FALSE	FALSE	high	typical	frodlok
lakok_2_high_typical	lakok/lakom	30	5	gyibeslik	0.6418538861723947	Te bizony sokat gyibeslesz. Én is sokat...	gyibeslek	gyibeslem	2	NA	2	18	FALSE	FALSE	high	typical	gyibeslek
lakok_2_high_typical	lakok/lakom	30	5	hűgzik	0	Te bizony sokat hűgzöl. Én is sokat...	hűgzök	hűgzöm	1	NA	2	33	FALSE	FALSE	high	typical	hűgzök
lakok_2_high_typical	lakok/lakom	30	5	hurjorzik	0.06899287148695142	Te bizony sokat hurjorzol. Én is sokat...	hurjorzok	hurjorzom	2	NA	2	30	FALSE	FALSE	high	typical	hurjorzok
lakok_2_high_typical	lakok/lakom	30	5	huroslik	1.0560526742493137	Te bizony sokat huroslasz. Én is sokat...	huroslok	huroslom	2	NA	2	9	TRUE	FALSE	high	typical	huroslok
lakok_2_high_typical	lakok/lakom	30	5	ibékszik	-0.4353180712578455	Te bizony sokat ibékszel. Én is sokat...	ibékszek	ibékszem	2	NA	2	44	FALSE	TRUE	high	typical	ibékszem
lakok_2_high_typical	lakok/lakom	30	5	jonylik	0.8938178760220965	Te bizony sokat jonylasz. Én is sokat...	jonylok	jonylom	1	NA	2	12	TRUE	FALSE	high	typical	jonylok
lakok_2_high_typical	lakok/lakom	30	5	klaráglik	0.965080896043587	Te bizony sokat klaráglasz. Én is sokat...	klaráglok	klaráglom	2	NA	2	10	TRUE	FALSE	high	typical	klaráglok
lakok_2_high_typical	lakok/lakom	30	5	klétszik	-0.2876820724517809	Te bizony sokat klétszel. Én is sokat...	klétszek	klétszem	1	NA	2	40	FALSE	TRUE	high	typical	klétszem
lakok_2_high_typical	lakok/lakom	30	5	klivaslik	0.9162907318741552	Te bizony sokat klivaslasz. Én is sokat...	klivaslok	klivaslom	2	NA	2	11	TRUE	FALSE	high	typical	klivaslok
lakok_2_high_typical	lakok/lakom	30	5	lörűdzik	-0.2076393647782445	Te bizony sokat lörűdzöl. Én is sokat...	lörűdzök	lörűdzöm	2	NA	2	39	FALSE	FALSE	high	typical	lörűdzök
lakok_2_high_typical	lakok/lakom	30	5	narádzik	-0.6418538861723948	Te bizony sokat narádzol. Én is sokat...	narádzok	narádzom	2	NA	2	50	FALSE	TRUE	high	typical	narádzom
lakok_2_high_typical	lakok/lakom	30	5	nűröklik	-0.1941560144409575	Te bizony sokat nűröklesz. Én is sokat...	nűröklök	nűröklöm	2	NA	2	37	FALSE	FALSE	high	typical	nűröklök
lakok_2_high_typical	lakok/lakom	30	5	píjlik	0.6418538861723947	Te bizony sokat píjlasz. Én is sokat...	píjlok	píjlom	1	NA	2	19	FALSE	FALSE	high	typical	píjlok
lakok_2_high_typical	lakok/lakom	30	5	pítszik	-0.49247648509779407	Te bizony sokat pítszol. Én is sokat...	pítszok	pítszom	1	NA	2	46	FALSE	TRUE	high	typical	pítszom
lakok_2_high_typical	lakok/lakom	30	5	plűbzik	0.49247648509779424	Te bizony sokat plűbzöl. Én is sokat...	plűbzök	plűbzöm	1	NA	2	21	FALSE	FALSE	high	typical	plűbzök
lakok_2_high_typical	lakok/lakom	30	5	plugzik	-0.325422400434628	Te bizony sokat plugzol. Én is sokat...	plugzok	plugzom	1	NA	2	42	FALSE	TRUE	high	typical	plugzom
lakok_2_high_typical	lakok/lakom	30	5	pribagszik	-0.587786664902119	Te bizony sokat pribagszol. Én is sokat...	pribagszok	pribagszom	2	NA	2	47	FALSE	TRUE	high	typical	pribagszom
lakok_2_high_typical	lakok/lakom	30	5	pribemlik	1.9095425048844383	Te bizony sokat pribemlesz. Én is sokat...	pribemlek	pribemlem	2	NA	2	2	TRUE	FALSE	high	typical	pribemlek
lakok_2_high_typical	lakok/lakom	30	5	prínylik	0.5877866649021191	Te bizony sokat prínylasz. Én is sokat...	prínylok	prínylom	1	NA	2	20	FALSE	FALSE	high	typical	prínylok
lakok_2_high_typical	lakok/lakom	30	5	rájzik	0	Te bizony sokat rájzol. Én is sokat...	rájzok	rájzom	1	NA	2	34	FALSE	FALSE	high	typical	rájzok
lakok_2_high_typical	lakok/lakom	30	5	rokszik	-0.3483066942682157	Te bizony sokat rokszol. Én is sokat...	rokszok	rokszom	1	NA	2	43	FALSE	TRUE	high	typical	rokszom
lakok_2_high_typical	lakok/lakom	30	5	salárzik	0.20763936477824457	Te bizony sokat salárzol. Én is sokat...	salárzok	salárzom	2	NA	2	27	FALSE	FALSE	high	typical	salárzok
lakok_2_high_typical	lakok/lakom	30	5	spáraklik	0.4595323293784402	Te bizony sokat spáraklasz. Én is sokat...	spáraklok	spáraklom	2	NA	2	22	FALSE	FALSE	high	typical	spáraklok
lakok_2_high_typical	lakok/lakom	30	5	spihegzik	-0.06453852113757118	Te bizony sokat spihegzel. Én is sokat...	spihegzek	spihegzem	2	NA	2	35	FALSE	FALSE	high	typical	spihegzek
lakok_2_high_typical	lakok/lakom	30	5	spihemlik	2.159484249353372	Te bizony sokat spihemlesz. Én is sokat...	spihemlek	spihemlem	2	NA	2	1	TRUE	FALSE	high	typical	spihemlek
lakok_2_high_typical	lakok/lakom	30	5	spröbzik	0.28768207245178085	Te bizony sokat spröbzöl. Én is sokat...	spröbzök	spröbzöm	1	NA	2	26	FALSE	FALSE	high	typical	spröbzök
