base	cat1_weight	base_tr	variation	type	variant1	variant2	resp1	resp2	log_odds	derivational	nsyl	vowel	suffix	lemma_freq_corrected	stem_vowel	long_cluster	consonants
dacoskodik	NA	dacoskodik	lakok/lakom	real word corpus freq	dacoskodok	dacoskodom	5	6	-0.15415067982725836	NA	3	NA	NA	237	NA	NA	NA
deformálódik	NA	deformálódik	lakok/lakom	real word corpus freq	deformálódok	deformálódom	2	1	0.4054651081081644	NA	4	NA	NA	11452	NA	NA	NA
degradálódik	NA	degradálódik	lakok/lakom	real word corpus freq	degradálódok	degradálódom	1	1	0	NA	4	NA	NA	3616	NA	NA	NA
deresedik	NA	deresedik	lakok/lakom	real word corpus freq	deresedek	deresedem	1	3	-0.6931471805599453	NA	3	NA	NA	388	NA	NA	NA
dévánkozik	NA	dévánkozik	lakok/lakom	real word corpus freq	dévánkozok	dévánkozom	1	2	-0.4054651081081645	-zik	3	NA	NA	18	NA	NA	NA
diadalmaskodik	NA	diadalmaskodik	lakok/lakom	real word corpus freq	diadalmaskodok	diadalmaskodom	1	12	-1.8718021769015911	NA	5	NA	NA	35682	NA	NA	NA
dicsekszik	NA	diçekßik	lakok/lakom	real word corpus freq	dicsekszek	dicsekszem	41	1420	-3.521446509813732	-szik	2	NA	NA	46395	NA	NA	NA
diétázik	NA	diétázik	lakok/lakom	real word corpus freq	diétázok	diétázom	496	1699	-1.2297935039476786	-zik	3	NA	NA	18417	NA	NA	NA
dobálódzik	NA	dobálódzik	lakok/lakom	real word corpus freq	dobálódzok	dobálódzom	18	9	0.6418538861723947	-zik	3	NA	NA	12200	NA	NA	NA
döglődik	NA	döglődik	lakok/lakom	real word corpus freq	döglődök	döglődöm	36	28	0.2436220826577505	NA	2	NA	NA	2107	NA	NA	NA
dohányzik	NA	dohá¥zik	lakok/lakom	real word corpus freq	dohányzok	dohányzom	1261	14148	-2.4169461860947936	-zik	2	NA	NA	67978	NA	NA	NA
dolgozik	NA	dolgozik	lakok/lakom	real word corpus freq	dolgozok	dolgozom	24294	175459	-1.9771405288423716	-zik	2	NA	NA	3627092	NA	NA	NA
dörgölődzik	NA	dörgölődzik	lakok/lakom	real word corpus freq	dörgölődzök	dörgölődzöm	1	7	-1.3862943611198906	-zik	3	NA	NA	2068	NA	NA	NA
dörgölőzik	NA	dörgölőzik	lakok/lakom	real word corpus freq	dörgölőzök	dörgölőzöm	11	5	0.6931471805599453	-zik	3	NA	NA	3938	NA	NA	NA
dudorászik	NA	dudoráßik	lakok/lakom	real word corpus freq	dudorászok	dudorászom	54	62	-0.13580154115906176	-szik	3	NA	NA	3096	NA	NA	NA
duhajkodik	NA	duhajkodik	lakok/lakom	real word corpus freq	duhajkodok	duhajkodom	4	5	-0.1823215567939546	NA	3	NA	NA	777	NA	NA	NA
dühösködik	NA	dühösködik	lakok/lakom	real word corpus freq	dühösködök	dühösködöm	7	13	-0.5596157879354228	NA	3	NA	NA	411	NA	NA	NA
durcáskodik	NA	durcáskodik	lakok/lakom	real word corpus freq	durcáskodok	durcáskodom	2	23	-2.0794415416798357	NA	3	NA	NA	505	NA	NA	NA
ébredezik	NA	ébredezik	lakok/lakom	real word corpus freq	ébredezek	ébredezem	77	12	1.791759469228055	-zik	3	NA	NA	10153	NA	NA	NA
edzik	NA	edzik	lakok/lakom	real word corpus freq	edzok	edzom	21	5	1.2992829841302609	-zik	1	NA	NA	183810	NA	NA	NA
edződik	NA	edződik	lakok/lakom	real word corpus freq	edződök	edződöm	12	48	-1.3268709406490895	NA	2	NA	NA	7138	NA	NA	NA
egyenesedik	NA	e©enesedik	lakok/lakom	real word corpus freq	egyenesedek	egyenesedem	32	6	1.550597412411167	NA	4	NA	NA	3332	NA	NA	NA
egyezik	NA	e©ezik	lakok/lakom	real word corpus freq	egyezek	egyezem	371	79	1.536867219599265	-zik	2	NA	NA	230655	NA	NA	NA
egyszerűsödik	NA	e©ßerűsödik	lakok/lakom	real word corpus freq	egyszerűsödök	egyszerűsödöm	5	10	-0.6061358035703156	NA	4	NA	NA	13942	NA	NA	NA
éhezik	NA	éhezik	lakok/lakom	real word corpus freq	éhezek	éhezem	443	210	0.7439664289561583	-zik	2	NA	NA	59636	NA	NA	NA
éjszakázik	NA	éjßakázik	lakok/lakom	real word corpus freq	éjszakázok	éjszakázom	84	130	-0.4325460667108351	-zik	3	NA	NA	12361	NA	NA	NA
ejtőzik	NA	ejtőzik	lakok/lakom	real word corpus freq	ejtőzök	ejtőzöm	52	25	0.7121953755306397	-zik	2	NA	NA	3317	NA	NA	NA
ékeskedik	NA	ékeskedik	lakok/lakom	real word corpus freq	ékeskedek	ékeskedem	55	128	-0.8344607136265229	NA	3	NA	NA	5504	NA	NA	NA
elandalodik	NA	elandalodik	lakok/lakom	real word corpus freq	elandalodok	elandalodom	1	7	-1.3862943611198906	NA	4	NA	NA	522	NA	NA	NA
elbizonytalanodik	NA	elbizo¥talanodik	lakok/lakom	real word corpus freq	elbizonytalanodok	elbizonytalanodom	383	625	-0.4887078185123717	NA	6	NA	NA	29628	NA	NA	NA
élcelődik	NA	élcelődik	lakok/lakom	real word corpus freq	élcelődök	élcelődöm	23	33	-0.3483066942682157	NA	3	NA	NA	4503	NA	NA	NA
elégedetlenkedik	NA	elégedetlenkedik	lakok/lakom	real word corpus freq	elégedetlenkedek	elégedetlenkedem	117	55	0.7453329337305156	NA	6	NA	NA	6274	NA	NA	NA
elégszik	NA	elégßik	lakok/lakom	real word corpus freq	elégszek	elégszem	43	777	-2.8725368902601307	-szik	2	NA	NA	184225	NA	NA	NA
elegyedik	NA	ele©edik	lakok/lakom	real word corpus freq	elegyedek	elegyedem	366	100	1.2902413312133107	NA	3	NA	NA	21613	NA	NA	NA
elhatárolódik	NA	elhatárolódik	lakok/lakom	real word corpus freq	elhatárolódok	elhatárolódom	168	346	-0.7194260650237857	NA	5	NA	NA	19819	NA	NA	NA
elkényelmesedik	NA	elké¥elmesedik	lakok/lakom	real word corpus freq	elkényelmesedek	elkényelmesedem	12	9	0.26236426446749106	NA	5	NA	NA	5281	NA	NA	NA
elkérezkedik	NA	elkérezkedik	lakok/lakom	real word corpus freq	elkérezkedek	elkérezkedem	3	1	0.6931471805599453	NA	4	NA	NA	90	NA	NA	NA
ellenkezik	NA	ellenkezik	lakok/lakom	real word corpus freq	ellenkezek	ellenkezem	238	168	0.3465648370084371	-zik	3	NA	NA	35786	NA	NA	NA
ellenségeskedik	NA	ellenségeskedik	lakok/lakom	real word corpus freq	ellenségeskedek	ellenségeskedem	11	6	0.5389965007326869	NA	5	NA	NA	839	NA	NA	NA
elmélázik	NA	elmélázik	lakok/lakom	real word corpus freq	elmélázok	elmélázom	322	63	1.6187692398629847	-zik	3	NA	NA	6646	NA	NA	NA
elmélkedik	NA	elmélkedik	lakok/lakom	real word corpus freq	elmélkedek	elmélkedem	637	1599	-0.9194206248830828	NA	3	NA	NA	48134	NA	NA	NA
élősködik	NA	élősködik	lakok/lakom	real word corpus freq	élősködök	élősködöm	275	71	1.3437347467010947	NA	3	NA	NA	9380	NA	NA	NA
élvezkedik	NA	élvezkedik	lakok/lakom	real word corpus freq	élvezkedek	élvezkedem	97	100	-0.03015303817068755	NA	3	NA	NA	4178	NA	NA	NA
emlékezik	NA	emlékezik	lakok/lakom	real word corpus freq	emlékezek	emlékezem	981	20	3.8450688706310423	-zik	3	NA	NA	1190771	NA	NA	NA
emlékezik	NA	emlékezik	lakok/lakom	real word corpus freq	emlékezök	emlékezöm	2	2	0	-zik	3	NA	NA	607896	NA	NA	NA
emlékszik	NA	emlékßik	lakok/lakom	real word corpus freq	emlékszek	emlékszem	5189	355436	-4.226614321171158	-szik	2	NA	NA	582900	NA	NA	NA
emlékszik	NA	emlékßik	lakok/lakom	real word corpus freq	emlékszök	emlékszöm	22	8	0.9382696385929302	-szik	2	NA	NA	582875	NA	NA	NA
engedelmeskedik	NA	engedelmeskedik	lakok/lakom	real word corpus freq	engedelmeskedek	engedelmeskedem	585	412	0.3498721966159798	NA	5	NA	NA	75413	NA	NA	NA
engesztelődik	NA	engeßtelődik	lakok/lakom	real word corpus freq	engesztelődök	engesztelődöm	1	6	-1.252762968495368	NA	4	NA	NA	982	NA	NA	NA
epekedik	NA	epekedik	lakok/lakom	real word corpus freq	epekedek	epekedem	82	79	0.0368139731227164	NA	3	NA	NA	5130	NA	NA	NA
építkezik	NA	építkezik	lakok/lakom	real word corpus freq	építkezek	építkezem	612	538	0.1286493650272142	-zik	3	NA	NA	78659	NA	NA	NA
érdeklődik	NA	érdeklődik	lakok/lakom	real word corpus freq	érdeklődök	érdeklődöm	7682	1259	1.8078983749221111	NA	3	NA	NA	365910	NA	NA	NA
ereszkedik	NA	ereßkedik	lakok/lakom	real word corpus freq	ereszkedek	ereszkedem	402	429	-0.06484864674092511	NA	3	NA	NA	50960	NA	NA	NA
érettségizik	NA	érettségizik	lakok/lakom	real word corpus freq	érettségizek	érettségizem	298	370	-0.2157584892167488	-zik	4	NA	NA	46998	NA	NA	NA
érintkezik	NA	érintkezik	lakok/lakom	real word corpus freq	érintkezek	érintkezem	93	339	-1.2856508353402032	-zik	3	NA	NA	84963	NA	NA	NA
érkezik	NA	érkezik	lakok/lakom	real word corpus freq	érkezek	érkezem	1840	8676	-1.5503669445604118	-zik	2	NA	NA	2258874	NA	NA	NA
érlelődik	NA	érlelődik	lakok/lakom	real word corpus freq	érlelődök	érlelődöm	4	4	0	NA	3	NA	NA	17933	NA	NA	NA
erőlködik	NA	erőlködik	lakok/lakom	real word corpus freq	erőlködök	erőlködöm	417	852	-0.7132781149669228	NA	3	NA	NA	26473	NA	NA	NA
erősködik	NA	erősködik	lakok/lakom	real word corpus freq	erősködök	erősködöm	58	135	-0.8351174418303325	NA	3	NA	NA	8007	NA	NA	NA
erősödik	NA	erősödik	lakok/lakom	real word corpus freq	erősödök	erősödöm	155	293	-0.63372376008914455	NA	3	NA	NA	216852	NA	NA	NA
erőszakoskodik	NA	erőßakoskodik	lakok/lakom	real word corpus freq	erőszakoskodok	erőszakoskodom	36	97	-0.9740495660263476	NA	5	NA	NA	6921	NA	NA	NA
erőtlenedik	NA	erőtlenedik	lakok/lakom	real word corpus freq	erőtlenedek	erőtlenedem	4	1	0.9162907318741552	NA	4	NA	NA	223	NA	NA	NA
értekezik	NA	értekezik	lakok/lakom	real word corpus freq	értekezek	értekezem	321	251	0.2451224580329849	-zik	3	NA	NA	31517	NA	NA	NA
értetlenkedik	NA	értetlenkedik	lakok/lakom	real word corpus freq	értetlenkedek	értetlenkedem	375	166	0.8115953309731394	NA	4	NA	NA	11124	NA	NA	NA
érzékenykedik	NA	érzéke¥kedik	lakok/lakom	real word corpus freq	érzékenykedek	érzékenykedem	3	10	-1.01160091167848	NA	4	NA	NA	372	NA	NA	NA
érzelgősködik	NA	érzelgősködik	lakok/lakom	real word corpus freq	érzelgősködök	érzelgősködöm	7	10	-0.3184537311185346	NA	4	NA	NA	229	NA	NA	NA
esik	NA	esik	lakok/lakom	real word corpus freq	esek	esem	9463	13075	-0.3232833621858785	NA	1	NA	NA	1885634	NA	NA	NA
esedezik	NA	esedezik	lakok/lakom	real word corpus freq	esedezek	esedezem	44	91	-0.7151260872787205	-zik	3	NA	NA	9804	NA	NA	NA
esküdözik	NA	esküdözik	lakok/lakom	real word corpus freq	esküdözök	esküdözöm	6	7	-0.13353139262452263	-zik	3	NA	NA	2908	NA	NA	NA
esküszik	NA	esküßik	lakok/lakom	real word corpus freq	esküszök	esküszöm	145	16900	-4.751521449049892	-szik	2	NA	NA	82803	NA	NA	NA
eszik	NA	eßik	lakok/lakom	real word corpus freq	eszek	eszem	18097	20512	-0.1252573965710583	-szik	1	NA	NA	1320372	NA	NA	NA
eszik	NA	eßik	lakok/lakom	real word corpus freq	eszök	eszöm	19	5	1.203972804325936	-szik	1	NA	NA	1320365	NA	NA	NA
étkezik	NA	étkezik	lakok/lakom	real word corpus freq	étkezek	étkezem	270	2249	-2.116566674318765	-zik	2	NA	NA	56160	NA	NA	NA
évődik	NA	évődik	lakok/lakom	real word corpus freq	évődök	évődöm	25	60	-0.8527773261518292	NA	2	NA	NA	2026	NA	NA	NA
faggatózik	NA	faggatózik	lakok/lakom	real word corpus freq	faggatózok	faggatózom	23	60	-0.9328200338253656	-zik	3	NA	NA	2014	NA	NA	NA
fagyoskodik	NA	fa©oskodik	lakok/lakom	real word corpus freq	fagyoskodok	fagyoskodom	26	49	-0.616186139423817	NA	3	NA	NA	5038	NA	NA	NA
fajtalankodik	NA	fajtalankodik	lakok/lakom	real word corpus freq	fajtalankodok	fajtalankodom	4	4	0	NA	4	NA	NA	1945	NA	NA	NA
falatozik	NA	falatozik	lakok/lakom	real word corpus freq	falatozok	falatozom	99	94	0.05129329438755048	-zik	3	NA	NA	15786	NA	NA	NA
fanyalodik	NA	fa¥alodik	lakok/lakom	real word corpus freq	fanyalodok	fanyalodom	45	24	0.6097655716208943	NA	3	NA	NA	2114	NA	NA	NA
fáradozik	NA	fáradozik	lakok/lakom	real word corpus freq	fáradozok	fáradozom	195	828	-1.4421054959047777	-zik	3	NA	NA	40305	NA	NA	NA
fázik	NA	fázik	lakok/lakom	real word corpus freq	fázok	fázom	1255	8936	-1.962267894353248	-zik	1	NA	NA	77143	NA	NA	NA
fegyverkezik	NA	fe©verkezik	lakok/lakom	real word corpus freq	fegyverkezek	fegyverkezem	7	3	0.6931471805599453	-zik	3	NA	NA	3563	NA	NA	NA
fejeződik	NA	fejeződik	lakok/lakom	real word corpus freq	fejeződök	fejeződöm	5	1	1.0986122886681098	NA	3	NA	NA	91178	NA	NA	NA
fejlődik	NA	fejlődik	lakok/lakom	real word corpus freq	fejlődök	fejlődöm	2348	1503	0.4458614801491277	NA	2	NA	NA	556362	NA	NA	NA
fekszik	NA	fekßik	lakok/lakom	real word corpus freq	fekszek	fekszem	1941	16705	-2.1520495664645813	-szik	1	NA	NA	604506	NA	NA	NA
fekszik	NA	fekßik	lakok/lakom	real word corpus freq	fekszök	fekszöm	2	1	0.4054651081081644	-szik	1	NA	NA	604506	NA	NA	NA
feküdik	NA	feküdik	lakok/lakom	real word corpus freq	feküdök	feküdöm	1	10	-1.7047480922384253	NA	2	NA	NA	604506	NA	NA	NA
feküszik	NA	feküßik	lakok/lakom	real word corpus freq	feküszök	feküszöm	1	15	-2.0794415416798357	-szik	2	NA	NA	604506	NA	NA	NA
feldobódik	NA	feldobódik	lakok/lakom	real word corpus freq	feldobódok	feldobódom	28	20	0.322773392263051	NA	3	NA	NA	1260	NA	NA	NA
feledkezik	NA	feledkezik	lakok/lakom	real word corpus freq	feledkezek	feledkezem	245	317	-0.25671984684781396	-zik	3	NA	NA	122115	NA	NA	NA
felejtkezik	NA	felejtkezik	lakok/lakom	real word corpus freq	felejtkezek	felejtkezem	32	64	-0.6778797084291569	-zik	3	NA	NA	9049	NA	NA	NA
fellengzősködik	NA	fellengzősködik	lakok/lakom	real word corpus freq	fellengzősködök	fellengzősködöm	1	2	-0.4054651081081645	NA	4	NA	NA	56	NA	NA	NA
felpaprikázódik	NA	felpaprikázódik	lakok/lakom	real word corpus freq	felpaprikázódok	felpaprikázódom	1	3	-0.6931471805599453	NA	5	NA	NA	197	NA	NA	NA
féltékenykedik	NA	féltéke¥kedik	lakok/lakom	real word corpus freq	féltékenykedek	féltékenykedem	398	30	2.554974212404717	NA	4	NA	NA	3256	NA	NA	NA
feltűnősködik	NA	feltűnősködik	lakok/lakom	real word corpus freq	feltűnősködök	feltűnősködöm	2	4	-0.5108256237659907	NA	4	NA	NA	597	NA	NA	NA
fényesedik	NA	fé¥esedik	lakok/lakom	real word corpus freq	fényesedek	fényesedem	9	1	1.6094379124341005	NA	3	NA	NA	2301	NA	NA	NA
férkőzik	NA	férkőzik	lakok/lakom	real word corpus freq	férkőzök	férkőzöm	5	11	-0.6931471805599453	-zik	2	NA	NA	18255	NA	NA	NA
fertőződik	NA	fertőződik	lakok/lakom	real word corpus freq	fertőződök	fertőződöm	3	7	-0.6931471805599453	NA	3	NA	NA	16236	NA	NA	NA
fésülködik	NA	fésülködik	lakok/lakom	real word corpus freq	fésülködök	fésülködöm	55	83	-0.4054651081081645	NA	3	NA	NA	2935	NA	NA	NA
fészkelődik	NA	féßkelődik	lakok/lakom	real word corpus freq	fészkelődök	fészkelődöm	66	91	-0.31709595765807425	NA	3	NA	NA	5381	NA	NA	NA
fiatalodik	NA	fiatalodik	lakok/lakom	real word corpus freq	fiatalodok	fiatalodom	57	96	-0.5142679679569635	NA	4	NA	NA	6846	NA	NA	NA
finomkodik	NA	finomkodik	lakok/lakom	real word corpus freq	finomkodok	finomkodom	88	10	2.0907410969337694	NA	3	NA	NA	5135	NA	NA	NA
finomodik	NA	finomodik	lakok/lakom	real word corpus freq	finomodok	finomodom	2	1	0.4054651081081644	NA	3	NA	NA	7558	NA	NA	NA
fogadkozik	NA	fogadkozik	lakok/lakom	real word corpus freq	fogadkozok	fogadkozom	42	112	-0.9661877030187782	-zik	3	NA	NA	8046	NA	NA	NA
fogalmazódik	NA	fogalmazódik	lakok/lakom	real word corpus freq	fogalmazódok	fogalmazódom	2	2	0	NA	4	NA	NA	53804	NA	NA	NA
foglalatoskodik	NA	foglalatoskodik	lakok/lakom	real word corpus freq	foglalatoskodok	foglalatoskodom	53	397	-1.9974679587201631	NA	5	NA	NA	11387	NA	NA	NA
foglalkozik	NA	foglalkozik	lakok/lakom	real word corpus freq	foglalkozok	foglalkozom	8547	92318	-2.3795526333551416	-zik	3	NA	NA	1809823	NA	NA	NA
fogódzkodik	NA	fogódzkodik	lakok/lakom	real word corpus freq	fogódzkodok	fogódzkodom	3	6	-0.5596157879354228	NA	3	NA	NA	685	NA	NA	NA
fogódzik	NA	fogódzik	lakok/lakom	real word corpus freq	fogódzok	fogódzom	9	31	-1.1631508098056809	-zik	2	NA	NA	1173	NA	NA	NA
fogyatkozik	NA	fo©atkozik	lakok/lakom	real word corpus freq	fogyatkozok	fogyatkozom	2	42	-2.662587827025453	-zik	3	NA	NA	8930	NA	NA	NA
fogyókúrázik	NA	fo©ókúrázik	lakok/lakom	real word corpus freq	fogyókúrázok	fogyókúrázom	284	197	0.3642221495741153	-zik	4	NA	NA	10254	NA	NA	NA
fohászkodik	NA	foháßkodik	lakok/lakom	real word corpus freq	fohászkodok	fohászkodom	98	1485	-2.7087233751431143	NA	3	NA	NA	16804	NA	NA	NA
fölényeskedik	NA	fölé¥eskedik	lakok/lakom	real word corpus freq	fölényeskedek	fölényeskedem	13	1	1.9459101490553132	NA	4	NA	NA	1263	NA	NA	NA
foltosodik	NA	foltosodik	lakok/lakom	real word corpus freq	foltosodok	foltosodom	4	1	0.9162907318741552	NA	3	NA	NA	1089	NA	NA	NA
folytatódik	NA	fo¬tatódik	lakok/lakom	real word corpus freq	folytatódok	folytatódom	27	42	-0.4289956055183584	NA	3	NA	NA	572068	NA	NA	NA
fonódik	NA	fonódik	lakok/lakom	real word corpus freq	fonódok	fonódom	8	17	-0.6931471805599453	NA	2	NA	NA	18743	NA	NA	NA
fontoskodik	NA	fontoskodik	lakok/lakom	real word corpus freq	fontoskodok	fontoskodom	10	22	-0.7375989431307791	NA	3	NA	NA	2612	NA	NA	NA
forgolódik	NA	forgolódik	lakok/lakom	real word corpus freq	forgolódok	forgolódom	483	366	0.27672305866206137	NA	3	NA	NA	18063	NA	NA	NA
formálódik	NA	formálódik	lakok/lakom	real word corpus freq	formálódok	formálódom	58	86	-0.38837067474886433	NA	3	NA	NA	36394	NA	NA	NA
formásodik	NA	formásodik	lakok/lakom	real word corpus freq	formásodok	formásodom	3	2	0.28768207245178085	NA	3	NA	NA	664	NA	NA	NA
forrósodik	NA	forrósodik	lakok/lakom	real word corpus freq	forrósodok	forrósodom	4	2	0.5108256237659907	NA	3	NA	NA	4210	NA	NA	NA
főzőcskézik	NA	főzőçkézik	lakok/lakom	real word corpus freq	főzőcskézek	főzőcskézem	367	3	4.5217885770490405	-zik	3	NA	NA	4801	NA	NA	NA
függeszkedik	NA	függeßkedik	lakok/lakom	real word corpus freq	függeszkedek	függeszkedem	9	3	0.9162907318741552	NA	3	NA	NA	1411	NA	NA	NA
függetlenedik	NA	függetlenedik	lakok/lakom	real word corpus freq	függetlenedek	függetlenedem	1	3	-0.6931471805599453	NA	4	NA	NA	5837	NA	NA	NA
fújódik	NA	fújódik	lakok/lakom	real word corpus freq	fújódok	fújódom	5	5	0	NA	2	NA	NA	1344	NA	NA	NA
fukarkodik	NA	fukarkodik	lakok/lakom	real word corpus freq	fukarkodok	fukarkodom	16	70	-1.4294665329850993	NA	3	NA	NA	8454	NA	NA	NA
fulladozik	NA	fulladozik	lakok/lakom	real word corpus freq	fulladozok	fulladozom	75	122	-0.48145101508608634	-zik	3	NA	NA	4240	NA	NA	NA
furakszik	NA	furakßik	lakok/lakom	real word corpus freq	furakszok	furakszom	1	33	-2.833213344056216	-szik	2	NA	NA	4959	NA	NA	NA
fürdőzik	NA	fürdőzik	lakok/lakom	real word corpus freq	fürdőzök	fürdőzöm	213	3	3.979681653901961	-zik	2	NA	NA	12429	NA	NA	NA
fúródik	NA	fúródik	lakok/lakom	real word corpus freq	fúródok	fúródom	7	3	0.6931471805599453	NA	2	NA	NA	8002	NA	NA	NA
furulyázik	NA	furu¬ázik	lakok/lakom	real word corpus freq	furulyázok	furulyázom	51	25	0.6931471805599453	-zik	3	NA	NA	3355	NA	NA	NA
futamodik	NA	futamodik	lakok/lakom	real word corpus freq	futamodok	futamodom	84	20	1.3981288187668934	NA	3	NA	NA	3227	NA	NA	NA
futballozik	NA	futballozik	lakok/lakom	real word corpus freq	futballozok	futballozom	97	361	-1.3066767331551992	-zik	3	NA	NA	36728	NA	NA	NA
futkározik	NA	futkározik	lakok/lakom	real word corpus freq	futkározok	futkározom	122	27	1.4799798451972137	-zik	3	NA	NA	9294	NA	NA	NA
fuvolázik	NA	fuvolázik	lakok/lakom	real word corpus freq	fuvolázok	fuvolázom	20	50	-0.8873031950009028	-zik	3	NA	NA	2514	NA	NA	NA
fűződik	NA	fűződik	lakok/lakom	real word corpus freq	fűződök	fűződöm	10	12	-0.1670540846631662	NA	2	NA	NA	121731	NA	NA	NA
gáncsoskodik	NA	gánçoskodik	lakok/lakom	real word corpus freq	gáncsoskodok	gáncsoskodom	4	3	0.22314355131420976	NA	3	NA	NA	430	NA	NA	NA
garasoskodik	NA	garasoskodik	lakok/lakom	real word corpus freq	garasoskodok	garasoskodom	4	9	-0.6931471805599453	NA	4	NA	NA	493	NA	NA	NA
garázdálkodik	NA	garázdálkodik	lakok/lakom	real word corpus freq	garázdálkodok	garázdálkodom	59	70	-0.16833531481921477	NA	4	NA	NA	10887	NA	NA	NA
gazdagodik	NA	gazdagodik	lakok/lakom	real word corpus freq	gazdagodok	gazdagodom	112	309	-1.0091844787668514	NA	3	NA	NA	134939	NA	NA	NA
gazdagszik	NA	gazdagßik	lakok/lakom	real word corpus freq	gazdagszok	gazdagszom	4	58	-2.468099531471619	-szik	2	NA	NA	134939	NA	NA	NA
gazdálkodik	NA	gazdálkodik	lakok/lakom	real word corpus freq	gazdálkodok	gazdálkodom	180	601	-1.2017604140429952	NA	3	NA	NA	93581	NA	NA	NA
gőgösködik	NA	gőgösködik	lakok/lakom	real word corpus freq	gőgösködök	gőgösködöm	1	1	0	NA	3	NA	NA	206	NA	NA	NA
gömbölyödik	NA	gömbö¬ödik	lakok/lakom	real word corpus freq	gömbölyödök	gömbölyödöm	36	37	-0.02666824708216129	NA	3	NA	NA	3513	NA	NA	NA
gondolkodik	NA	gondolkodik	lakok/lakom	real word corpus freq	gondolkodok	gondolkodom	5733	47704	-2.1186228467426313	NA	3	NA	NA	706718	NA	NA	NA
gondolkozik	NA	gondolkozik	lakok/lakom	real word corpus freq	gondolkozok	gondolkozom	3704	17669	-1.5621850275835547	-zik	3	NA	NA	253771	NA	NA	NA
gondoskodik	NA	gondoskodik	lakok/lakom	real word corpus freq	gondoskodok	gondoskodom	426	4334	-2.3176928759860176	NA	3	NA	NA	785316	NA	NA	NA
gonoszkodik	NA	gonoßkodik	lakok/lakom	real word corpus freq	gonoszkodok	gonoszkodom	48	88	-0.5968160716215132	NA	3	NA	NA	2552	NA	NA	NA
görnyedezik	NA	gör¥edezik	lakok/lakom	real word corpus freq	görnyedezek	görnyedezem	9	4	0.6931471805599453	-zik	3	NA	NA	804	NA	NA	NA
gorombáskodik	NA	gorombáskodik	lakok/lakom	real word corpus freq	gorombáskodok	gorombáskodom	2	7	-0.9808292530117262	NA	4	NA	NA	819	NA	NA	NA
gúnyolódik	NA	gú¥olódik	lakok/lakom	real word corpus freq	gúnyolódok	gúnyolódom	196	108	0.5918558465088448	NA	3	NA	NA	12545	NA	NA	NA
gyakornokoskodik	NA	©akornokoskodik	lakok/lakom	real word corpus freq	gyakornokoskodok	gyakornokoskodom	3	21	-1.7047480922384253	NA	5	NA	NA	1364	NA	NA	NA
gyanakszik	NA	©anakßik	lakok/lakom	real word corpus freq	gyanakszok	gyanakszom	226	4780	-3.0474549911447006	-szik	2	NA	NA	68227	NA	NA	NA
gyarapszik	NA	©arapßik	lakok/lakom	real word corpus freq	gyarapszok	gyarapszom	3	33	-2.1400661634962708	-szik	2	NA	NA	86849	NA	NA	NA
gyengélkedik	NA	©engélkedik	lakok/lakom	real word corpus freq	gyengélkedek	gyengélkedem	9	60	-1.8082887711792657	NA	3	NA	NA	6911	NA	NA	NA
gyökeredzik	NA	©ökeredzik	lakok/lakom	real word corpus freq	gyökeredzek	gyökeredzem	1	1	0	-zik	3	NA	NA	3833	NA	NA	NA
gyöngyözik	NA	©ön©özik	lakok/lakom	real word corpus freq	gyöngyözök	gyöngyözöm	34	5	1.7635885922613586	-zik	2	NA	NA	7379	NA	NA	NA
gyönyörködik	NA	©ö¥örködik	lakok/lakom	real word corpus freq	gyönyörködök	gyönyörködöm	338	3902	-2.4435006598001645	NA	3	NA	NA	112176	NA	NA	NA
