form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds
mosódok	1	mosódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5652	8570080167	mosódom	4	0.4	-0.916290731874155
mosolyodok	204	mosolyodo	[/V][Prs.NDef.1Sg]	lakom/lakok	11411	8570080167	mosolyodom	377	0.5423280423280423	-0.6118842164811795
mozgolódok	67	mozgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6963	8570080167	mozgolódom	59	1.1333333333333333	0.125163142954006
működök	1178	működö	[/V][Prs.NDef.1Sg]	lakom/lakok	2493517	8570080167	működöm	2915	0.404320987654321	-0.9055461925911777
munkálkodok	153	munkálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	66126	8570080167	munkálkodom	1383	0.11127167630057803	-2.1957805337639855
mutatkozok	101	mutatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	386251	8570080167	mutatkozom	658	0.15477996965098634	-1.8657507212182363
művelődök	34	művelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4170	8570080167	művelődöm	119	0.2916666666666667	-1.2321436812926323
művészkedek	27	művészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1335	8570080167	művészkedem	11	2.3333333333333335	0.8472978603872037
nagyképűsködök	21	nagyképűsködö	[/V][Prs.NDef.1Sg]	lakom/lakok	859	8570080167	nagyképűsködöm	32	0.6666666666666666	-0.40546510810816444
napozok	375	napozo	[/V][Prs.NDef.1Sg]	lakom/lakok	24323	8570080167	napozom	70	5.295774647887324	1.6669092663485792
náthásodok	1	náthásodo	[/V][Prs.NDef.1Sg]	lakom/lakok	65	8570080167	náthásodom	1	1	0
nedvesedek	105	nedvesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3755	8570080167	nedvesedem	25	4.076923076923077	1.405342556090585
nehezedek	39	nehezede	[/V][Prs.NDef.1Sg]	lakom/lakok	38547	8570080167	nehezedem	8	4.444444444444445	1.491654876777717
nekiveselkedek	328	nekiveselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	6567	8570080167	nekiveselkedem	184	1.7783783783783784	0.5757019256870471
nemesedek	1	nemesede	[/V][Prs.NDef.1Sg]	lakom/lakok	3366	8570080167	nemesedem	1	1	0
nevelkedek	8	nevelkede	[/V][Prs.NDef.1Sg]	lakom/lakok	46282	8570080167	nevelkedem	48	0.1836734693877551	-1.6945957207744071
nevelődök	1	nevelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4747	8570080167	nevelődöm	6	0.2857142857142857	-1.252762968495368
nézelődök	1982	nézelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	57827	8570080167	nézelődöm	1626	1.2188076213890595	0.1978730213007581
nőiesedek	4	nőiesede	[/V][Prs.NDef.1Sg]	lakom/lakok	477	8570080167	nőiesedem	1	2.5	0.9162907318741551
normalizálódok	2	normalizálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	10836	8570080167	normalizálódom	1	1.5	0.4054651081081644
növekszek	19	növeksze	[/V][Prs.NDef.1Sg]	lakom/lakok	520866	8570080167	növekszem	226	0.0881057268722467	-2.4292177439274116
nyájaskodok	2	nyájaskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	319	8570080167	nyájaskodom	3	0.75	-0.2876820724517809
nyáladzok	51	nyáladzo	[/V][Prs.NDef.1Sg]	lakom/lakok	2158	8570080167	nyáladzom	29	1.7333333333333334	0.550046336919272
nyálazok	29	nyálazo	[/V][Prs.NDef.1Sg]	lakom/lakok	2577	8570080167	nyálazom	41	0.7142857142857143	-0.3364722366212129
nyavalyáskodok	1	nyavalyáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	21	8570080167	nyavalyáskodom	2	0.6666666666666666	-0.40546510810816444
nyelvészkedek	6	nyelvészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	669	8570080167	nyelvészkedem	44	0.15555555555555556	-1.8607523407150064
nyilatkozok	1079	nyilatkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	726058	8570080167	nyilatkozom	10231	0.1055512118842846	-2.2485590231404133
nyomakszok	1	nyomakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	1539	8570080167	nyomakszom	10	0.18181818181818182	-1.7047480922384253
nyomódok	4	nyomódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5776	8570080167	nyomódom	3	1.25	0.22314355131420976
nyughatatlankodok	1	nyughatatlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	81	8570080167	nyughatatlankodom	1	1	0
nyűglődök	201	nyűglődö	[/V][Prs.NDef.1Sg]	lakom/lakok	2530	8570080167	nyűglődöm	191	1.0520833333333333	0.05077232537342314
nyugodok	15	nyugodo	[/V][Prs.NDef.1Sg]	lakom/lakok	200200	8570080167	nyugodom	2	5.333333333333333	1.6739764335716716
nyűgösködök	4	nyűgösködö	[/V][Prs.NDef.1Sg]	lakom/lakok	919	8570080167	nyűgösködöm	12	0.38461538461538464	-0.9555114450274363
nyugszok	120	nyugszo	[/V][Prs.NDef.1Sg]	lakom/lakok	200200	8570080167	nyugszom	2234	0.05413870246085011	-2.916205961450928
nyugtalankodok	12	nyugtalankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6592	8570080167	nyugtalankodom	82	0.1566265060240964	-1.853891250335061
nyújtózkodok	58	nyújtózkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	14864	8570080167	nyújtózkodom	204	0.28780487804878047	-1.2454725352326887
nyújtózok	68	nyújtózo	[/V][Prs.NDef.1Sg]	lakom/lakok	10262	8570080167	nyújtózom	167	0.4107142857142857	-0.8898574748059995
ódzkodok	218	ódzkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	17257	8570080167	ódzkodom	820	0.26674786845310594	-1.3214513796359275
óhajtozok	1	óhajtozo	[/V][Prs.NDef.1Sg]	lakom/lakok	144	8570080167	óhajtozom	8	0.2222222222222222	-1.5040773967762742
öklendezek	115	öklendeze	[/V][Prs.NDef.1Sg]	lakom/lakok	4342	8570080167	öklendezem	10	10.545454545454545	2.3556949183079943
ökörködök	31	ökörködö	[/V][Prs.NDef.1Sg]	lakom/lakok	1755	8570080167	ökörködöm	17	1.7777777777777777	0.5753641449035618
okoskodok	700	okoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	23651	8570080167	okoskodom	637	1.098746081504702	0.09416960368980012
okosodok	61	okosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6651	8570080167	okosodom	64	0.9538461538461539	-0.0472528848505455
okvetetlenkedek	24	okvetetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	531	8570080167	okvetetlenkedem	5	4.166666666666667	1.4271163556401458
ólálkodok	17	ólálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6185	8570080167	ólálkodom	36	0.4864864864864865	-0.7205461547480597
oldódok	232	oldódo	[/V][Prs.NDef.1Sg]	lakom/lakok	72937	8570080167	oldódom	84	2.7411764705882353	1.0083871970753842
ölelkezek	19	ölelkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	6267	8570080167	ölelkezem	38	0.5128205128205128	-0.6678293725756556
öltözködök	148	öltözködö	[/V][Prs.NDef.1Sg]	lakom/lakok	29838	8570080167	öltözködöm	1162	0.12811693895098883	-2.0548118465732053
öltözök	787	öltözö	[/V][Prs.NDef.1Sg]	lakom/lakok	113660	8570080167	öltözöm	1343	0.5863095238095238	-0.5339074312252157
olvadozok	76	olvadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3573	8570080167	olvadozom	58	1.305084745762712	0.2662679779479645
önállósodok	2	önállósodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4835	8570080167	önállósodom	8	0.3333333333333333	-1.0986122886681098
önkényeskedek	4	önkényeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	449	8570080167	önkényeskedem	2	1.6666666666666667	0.5108256237659907
ordítozok	95	ordítozo	[/V][Prs.NDef.1Sg]	lakom/lakok	7808	8570080167	ordítozom	39	2.4	0.8754687373538999
öregszek	82	öregsze	[/V][Prs.NDef.1Sg]	lakom/lakok	32240	8570080167	öregszem	4985	0.016646610509426393	-4.095548656286906
orientálódok	45	orientálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6365	8570080167	orientálódom	47	0.9583333333333334	-0.04255961441879589
őrizkedek	2	őrizkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2033	8570080167	őrizkedem	25	0.11538461538461539	-2.159484249353372
őrködök	49	őrködö	[/V][Prs.NDef.1Sg]	lakom/lakok	18581	8570080167	őrködöm	311	0.16025641025641027	-1.8309801823813363
őrlődök	160	őrlődö	[/V][Prs.NDef.1Sg]	lakom/lakok	6626	8570080167	őrlődöm	246	0.6518218623481782	-0.42798397164351415
öröklődök	1	öröklődö	[/V][Prs.NDef.1Sg]	lakom/lakok	17166	8570080167	öröklődöm	1	1	0
örvendezek	436	örvendeze	[/V][Prs.NDef.1Sg]	lakom/lakok	50814	8570080167	örvendezem	21	19.863636363636363	2.9888907417372743
összehaverkodok	13	összehaverkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2170	8570080167	összehaverkodom	16	0.8235294117647058	-0.1941560144409575
osztódok	4	osztódo	[/V][Prs.NDef.1Sg]	lakom/lakok	9844	8570080167	osztódom	5	0.8333333333333334	-0.1823215567939546
osztozkodok	12	osztozkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6441	8570080167	osztozkodom	39	0.325	-1.1239300966523995
osztozok	99	osztozo	[/V][Prs.NDef.1Sg]	lakom/lakok	212384	8570080167	osztozom	1098	0.09099181073703366	-2.3969857684155302
óvakodok	86	óvakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	18248	8570080167	óvakodom	217	0.39908256880733944	-0.9185869441345053
óvatoskodok	71	óvatoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2608	8570080167	óvatoskodom	84	0.8470588235294118	-0.16598513747426116
pácolódok	1	pácolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1769	8570080167	pácolódom	3	0.5	-0.6931471805599453
pályázok	1077	pályázo	[/V][Prs.NDef.1Sg]	lakom/lakok	247923	8570080167	pályázom	460	2.3383947939262475	0.849464708472294
panaszkodok	1192	panaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	194071	8570080167	panaszkodom	7206	0.1655335090883863	-1.798581632826525
párásodok	5	párásodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2554	8570080167	párásodom	1	3	1.0986122886681098
paráználkodok	13	paráználkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4716	8570080167	paráználkodom	13	1	0
párosodok	3	párosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4817	8570080167	párosodom	2	1.3333333333333333	0.28768207245178085
partizánkodok	2	partizánkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	302	8570080167	partizánkodom	7	0.375	-0.9808292530117262
pártoskodok	6	pártoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	478	8570080167	pártoskodom	16	0.4117647058823529	-0.8873031950009028
pásztázok	42	pásztázo	[/V][Prs.NDef.1Sg]	lakom/lakok	12172	8570080167	pásztázom	78	0.5443037974683544	-0.608247736773459
páváskodok	4	páváskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1096	8570080167	páváskodom	21	0.22727272727272727	-1.4816045409242156
pecázok	117	pecázo	[/V][Prs.NDef.1Sg]	lakom/lakok	5981	8570080167	pecázom	110	1.063063063063063	0.061154423153330646
példálódzok	12	példálódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	8093	8570080167	példálódzom	7	1.625	0.4855078157817008
példálózok	173	példálózo	[/V][Prs.NDef.1Sg]	lakom/lakok	8093	8570080167	példálózom	310	0.5594855305466238	-0.5807376129647052
pereskedek	40	pereskede	[/V][Prs.NDef.1Sg]	lakom/lakok	7520	8570080167	pereskedem	19	2.05	0.7178397931503168
perlekedek	39	perlekede	[/V][Prs.NDef.1Sg]	lakom/lakok	1989	8570080167	perlekedem	27	1.4285714285714286	0.3566749439387324
perzselődök	4	perzselődö	[/V][Prs.NDef.1Sg]	lakom/lakok	856	8570080167	perzselődöm	3	1.25	0.22314355131420976
pihizek	146	pihize	[/V][Prs.NDef.1Sg]	lakom/lakok	994	8570080167	pihizem	1	73.5	4.297285406218791
pimaszkodok	11	pimaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	588	8570080167	pimaszkodom	8	1.3333333333333333	0.28768207245178085
pingpongozok	44	pingpongozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3522	8570080167	pingpongozom	24	1.8	0.5877866649021191
pipázok	101	pipázo	[/V][Prs.NDef.1Sg]	lakom/lakok	3608	8570080167	pipázom	48	2.0816326530612246	0.7331525151736445
pipiskedek	16	pipiskede	[/V][Prs.NDef.1Sg]	lakom/lakok	1067	8570080167	pipiskedem	17	0.9444444444444444	-0.05715841383994864
pironkodok	34	pironkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4029	8570080167	pironkodom	62	0.5555555555555556	-0.587786664902119
pirosodok	12	pirosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2743	8570080167	pirosodom	7	1.625	0.4855078157817008
piszkálódok	28	piszkálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1002	8570080167	piszkálódom	6	4.142857142857143	1.421385680931161
piszkoskodok	3	piszkoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	173	8570080167	piszkoskodom	1	2	0.6931471805599453
pocakosodok	3	pocakosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	159	8570080167	pocakosodom	6	0.5714285714285714	-0.5596157879354228
poénkodok	149	poénkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	7916	8570080167	poénkodom	79	1.875	0.6286086594223741
pofátlankodok	30	pofátlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	705	8570080167	pofátlankodom	11	2.5833333333333335	0.949080554697146
pólózok	10	pólózo	[/V][Prs.NDef.1Sg]	lakom/lakok	1468	8570080167	pólózom	26	0.4074074074074074	-0.8979415932059586
pompázok	34	pompázo	[/V][Prs.NDef.1Sg]	lakom/lakok	35198	8570080167	pompázom	23	1.4583333333333333	0.377294231141468
pörkölődök	2	pörkölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	806	8570080167	pörkölődöm	2	1	0
porosodok	3	porosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	15132	8570080167	porosodom	6	0.5714285714285714	-0.5596157879354228
portyázok	68	portyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	4052	8570080167	portyázom	9	6.9	1.9315214116032138
préselődök	6	préselődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3221	8570080167	préselődöm	10	0.6363636363636364	-0.45198512374305727
próbálkozok	3219	próbálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	323025	8570080167	próbálkozom	15673	0.20543575347709583	-1.582621929074356
puhatolózok	28	puhatolózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2438	8570080167	puhatolózom	46	0.6170212765957447	-0.48285177172358457
raboskodok	3	raboskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	8171	8570080167	raboskodom	36	0.10810810810810811	-2.2246235515243336
rádiózok	139	rádiózo	[/V][Prs.NDef.1Sg]	lakom/lakok	5003	8570080167	rádiózom	168	0.8284023668639053	-0.18825629231376917
ragaszkodok	1224	ragaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	266576	8570080167	ragaszkodom	12360	0.09910201440012945	-2.3116055109089957
rágódok	516	rágódo	[/V][Prs.NDef.1Sg]	lakom/lakok	21316	8570080167	rágódom	1080	0.4782608695652174	-0.7375989431307791
rajzolódok	2	rajzolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	30853	8570080167	rajzolódom	1	1.5	0.4054651081081644
rakódok	2	rakódo	[/V][Prs.NDef.1Sg]	lakom/lakok	18327	8570080167	rakódom	1	1.5	0.4054651081081644
rakoncátlankodok	1	rakoncátlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2200	8570080167	rakoncátlankodom	1	1	0
ráncosodok	3	ráncosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	3780	8570080167	ráncosodom	10	0.36363636363636365	-1.0116009116784799
randizok	282	randizo	[/V][Prs.NDef.1Sg]	lakom/lakok	20259	8570080167	randizom	310	0.909967845659164	-0.0943460145359965
rángatózok	22	rángatózo	[/V][Prs.NDef.1Sg]	lakom/lakok	5548	8570080167	rángatózom	30	0.7419354838709677	-0.29849298855599654
ravaszkodok	10	ravaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	972	8570080167	ravaszkodom	6	1.5714285714285714	0.4519851237430572
rázkódok	17	rázkódo	[/V][Prs.NDef.1Sg]	lakom/lakok	6310	8570080167	rázkódom	31	0.5625	-0.5753641449035618
rázódok	50	rázódo	[/V][Prs.NDef.1Sg]	lakom/lakok	3960	8570080167	rázódom	85	0.5930232558139535	-0.5225216635291818
regenerálódok	210	regenerálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	25980	8570080167	regenerálódom	133	1.5746268656716418	0.45401833352515514
reggelizek	793	reggelize	[/V][Prs.NDef.1Sg]	lakom/lakok	37598	8570080167	reggelizem	808	0.9814585908529048	-0.018715455811356023
reinkarnálódok	16	reinkarnálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2162	8570080167	reinkarnálódom	1	8.5	2.1400661634962708
rejtezek	3	rejteze	[/V][Prs.NDef.1Sg]	lakom/lakok	4572	8570080167	rejtezem	2	1.3333333333333333	0.28768207245178085
rejtőzködök	16	rejtőzködö	[/V][Prs.NDef.1Sg]	lakom/lakok	13531	8570080167	rejtőzködöm	139	0.12142857142857143	-2.108429078553088
rejtőzök	31	rejtőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	58821	8570080167	rejtőzöm	41	0.7619047619047619	-0.2719337154836418
reménykedek	5421	reménykede	[/V][Prs.NDef.1Sg]	lakom/lakok	167707	8570080167	reménykedem	19606	0.2765338909573112	-1.285421894256811
rendelkezek	2067	rendelkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	2695227	8570080167	rendelkezem	32150	0.06432148300208392	-2.743861597752787
rendetlenkedek	11	rendetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2865	8570080167	rendetlenkedem	6	1.7142857142857142	0.5389965007326869
rendezkedek	101	rendezkede	[/V][Prs.NDef.1Sg]	lakom/lakok	17362	8570080167	rendezkedem	77	1.3076923076923077	0.26826398659467937
rendeződök	12	rendeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	54166	8570080167	rendeződöm	5	2.1666666666666665	0.7731898882334817
renitenskedek	2	renitenskede	[/V][Prs.NDef.1Sg]	lakom/lakok	274	8570080167	renitenskedem	1	1.5	0.4054651081081644
restelkedek	2	restelkede	[/V][Prs.NDef.1Sg]	lakom/lakok	967	8570080167	restelkedem	33	0.08823529411764706	-2.4277482359480516
részegedek	8	részegede	[/V][Prs.NDef.1Sg]	lakom/lakok	1562	8570080167	részegedem	3	2.25	0.8109302162163288
részegeskedek	5	részegeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	709	8570080167	részegeskedem	5	1	0
részesedek	35	részesede	[/V][Prs.NDef.1Sg]	lakom/lakok	24890	8570080167	részesedem	21	1.6363636363636365	0.49247648509779424
révedezek	17	révedeze	[/V][Prs.NDef.1Sg]	lakom/lakok	1088	8570080167	révedezem	2	6	1.791759469228055
rimánkodok	49	rimánkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4130	8570080167	rimánkodom	54	0.9090909090909091	-0.0953101798043249
ringatódzok	1	ringatódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	8674	8570080167	ringatódzom	4	0.4	-0.916290731874155
ringatózok	24	ringatózo	[/V][Prs.NDef.1Sg]	lakom/lakok	8674	8570080167	ringatózom	281	0.08865248226950355	-2.423031246069913
ripacskodok	3	ripacskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	871	8570080167	ripacskodom	2	1.3333333333333333	0.28768207245178085
rohangászok	105	rohangászo	[/V][Prs.NDef.1Sg]	lakom/lakok	3976	8570080167	rohangászom	40	2.5853658536585367	0.9498670274077594
röplabdázok	30	röplabdázo	[/V][Prs.NDef.1Sg]	lakom/lakok	3986	8570080167	röplabdázom	53	0.5740740740740741	-0.5549968420791281
roskadozok	23	roskadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	11094	8570080167	roskadozom	32	0.7272727272727273	-0.3184537311185346
rosszalkodok	33	rosszalkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6227	8570080167	rosszalkodom	52	0.6415094339622641	-0.4439313889359605
röstelkedek	3	röstelkede	[/V][Prs.NDef.1Sg]	lakom/lakok	803	8570080167	röstelkedem	28	0.13793103448275862	-1.9810014688665833
rozsdásodok	31	rozsdásodo	[/V][Prs.NDef.1Sg]	lakom/lakok	7072	8570080167	rozsdásodom	5	5.333333333333333	1.6739764335716716
rugaszkodok	36	rugaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	7279	8570080167	rugaszkodom	101	0.3627450980392157	-1.0140549006400468
rugdosódok	2	rugdosódo	[/V][Prs.NDef.1Sg]	lakom/lakok	369	8570080167	rugdosódom	2	1	0
rugódozok	1	rugódozo	[/V][Prs.NDef.1Sg]	lakom/lakok	169	8570080167	rugódozom	4	0.4	-0.916290731874155
sáfárkodok	25	sáfárkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4988	8570080167	sáfárkodom	30	0.8387096774193549	-0.17589066646366416
sajnálkozok	53	sajnálkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	14151	8570080167	sajnálkozom	273	0.19708029197080293	-1.6241440598237957
sápadozok	3	sápadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	355	8570080167	sápadozom	2	1.3333333333333333	0.28768207245178085
segédkezek	121	segédkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	34011	8570080167	segédkezem	303	0.40131578947368424	-0.9130066566729651
serénykedek	11	serénykede	[/V][Prs.NDef.1Sg]	lakom/lakok	3658	8570080167	serénykedem	24	0.48	-0.7339691750802004
sértődök	377	sértődö	[/V][Prs.NDef.1Sg]	lakom/lakok	14646	8570080167	sértődöm	468	0.8059701492537313	-0.21570857282669167
settenkedek	31	settenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	3595	8570080167	settenkedem	51	0.6153846153846154	-0.48550781578170077
sikoltozok	38	sikoltozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8245	8570080167	sikoltozom	79	0.4875	-0.7184649885442352
sínylődök	39	sínylődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4938	8570080167	sínylődöm	73	0.5405405405405406	-0.6151856390902334
siránkozok	174	siránkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	14018	8570080167	siránkozom	206	0.8454106280193237	-0.16793281934185506
sivalkodok	7	sivalkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1974	8570080167	sivalkodom	12	0.6153846153846154	-0.48550781578170077
sodródok	290	sodródo	[/V][Prs.NDef.1Sg]	lakom/lakok	50915	8570080167	sodródom	522	0.5564053537284895	-0.5862581968934303
sóhajtozok	190	sóhajtozo	[/V][Prs.NDef.1Sg]	lakom/lakok	11449	8570080167	sóhajtozom	233	0.8162393162393162	-0.20304768731107156
sopánkodok	64	sopánkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6686	8570080167	sopánkodom	59	1.0833333333333333	0.08004270767353636
sorjázok	8	sorjázo	[/V][Prs.NDef.1Sg]	lakom/lakok	9441	8570080167	sorjázom	17	0.5	-0.6931471805599453
sötétedek	1	sötétede	[/V][Prs.NDef.1Sg]	lakom/lakok	18489	8570080167	sötétedem	2	0.6666666666666666	-0.40546510810816444
soványodok	4	soványodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1420	8570080167	soványodom	3	1.25	0.22314355131420976
specializálódok	15	specializálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	12027	8570080167	specializálódom	22	0.6956521739130435	-0.3629054936893685
sürgölődök	13	sürgölődö	[/V][Prs.NDef.1Sg]	lakom/lakok	2392	8570080167	sürgölődöm	3	3.5	1.252762968495368
sütkérezek	68	sütkéreze	[/V][Prs.NDef.1Sg]	lakom/lakok	7654	8570080167	sütkérezem	12	5.3076923076923075	1.6691571471357225
szabadkozok	29	szabadkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	8713	8570080167	szabadkozom	150	0.1986754966887417	-1.616082455152769
szabálytalankodok	31	szabálytalankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6970	8570080167	szabálytalankodom	22	1.391304347826087	0.3302416868705768
szabódok	6	szabódo	[/V][Prs.NDef.1Sg]	lakom/lakok	925	8570080167	szabódom	10	0.6363636363636364	-0.45198512374305727
szaglálódok	1	szaglálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	77	8570080167	szaglálódom	2	0.6666666666666666	-0.40546510810816444
szaglászok	91	szaglászo	[/V][Prs.NDef.1Sg]	lakom/lakok	6069	8570080167	szaglászom	81	1.1219512195121952	0.11506932978478729
száguldozok	192	száguldozo	[/V][Prs.NDef.1Sg]	lakom/lakok	16139	8570080167	száguldozom	117	1.6355932203389831	0.49200556443922083
szájhősködök	1	szájhősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	144	8570080167	szájhősködöm	3	0.5	-0.6931471805599453
szakácskodok	4	szakácskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	506	8570080167	szakácskodom	13	0.35714285714285715	-1.0296194171811581
számítódok	3	számítódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2554	8570080167	számítódom	1	2	0.6931471805599453
szánakozok	14	szánakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	3014	8570080167	szánakozom	39	0.375	-0.9808292530117262
szándékozok	1252	szándékozo	[/V][Prs.NDef.1Sg]	lakom/lakok	57854	8570080167	szándékozom	5059	0.24762845849802373	-1.3958258073854428
szándékszok	7	szándékszo	[/V][Prs.NDef.1Sg]	lakom/lakok	57854	8570080167	szándékszom	293	0.027210884353741496	-3.6041382256588457
szaporodok	25	szaporodo	[/V][Prs.NDef.1Sg]	lakom/lakok	87868	8570080167	szaporodom	17	1.4444444444444444	0.36772478012531734
szarakodok	160	szarakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	5699	8570080167	szarakodom	41	3.8333333333333335	1.3437347467010947
szarakszok	8	szarakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	5699	8570080167	szarakszom	16	0.5294117647058824	-0.6359887667199967
származok	225	származo	[/V][Prs.NDef.1Sg]	lakom/lakok	596330	8570080167	származom	9351	0.024165953806672368	-3.7228105038796184
szedelődzködök	4	szedelődzködö	[/V][Prs.NDef.1Sg]	lakom/lakok	599	8570080167	szedelődzködöm	25	0.19230769230769232	-1.6486586255873816
szedelőzködök	38	szedelőzködö	[/V][Prs.NDef.1Sg]	lakom/lakok	1934	8570080167	szedelőzködöm	35	1.0833333333333333	0.08004270767353636
szegényedek	5	szegényede	[/V][Prs.NDef.1Sg]	lakom/lakok	3561	8570080167	szegényedem	6	0.8571428571428571	-0.15415067982725836
szegeződök	1	szegeződö	[/V][Prs.NDef.1Sg]	lakom/lakok	7210	8570080167	szegeződöm	1	1	0
szegődök	87	szegődö	[/V][Prs.NDef.1Sg]	lakom/lakok	26979	8570080167	szegődöm	151	0.5789473684210527	-0.5465437063680699
szégyenkezek	67	szégyenkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	31859	8570080167	szégyenkezem	308	0.22006472491909385	-1.5138335717216387
szélesedek	1	szélesede	[/V][Prs.NDef.1Sg]	lakom/lakok	14264	8570080167	szélesedem	1	1	0
