form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds	base	derivational	nsyl	base_tr	suffix	vowel	darab
áfészban	1	áfész	[/N][Ine]	hotelban/hotelben	618	8570080167	áfészben	1	1	0	áfész	NA	NA	áféß	ban	é	NA
ágensnál	1	ágens	[/N][Ade]	hotelban/hotelben	17621	8570080167	ágensnél	13	0.14285714285714285	-1.9459101490553137	ágens	NA	NA	ágens	nál	e	NA
ágnesnak	1	ágnes	[/N][Dat]	hotelban/hotelben	568	8570080167	ágnesnek	3	0.5	-0.6931471805599453	ágnes	NA	NA	ágnes	nak	e	NA
ájernak	1	ájer	[/N][Dat]	hotelban/hotelben	465	8570080167	ájernek	2	0.6666666666666666	-0.4054651081081645	ájer	NA	NA	ájer	nak	e	NA
árrésnak	1	árrés	[/N][Dat]	hotelban/hotelben	18480	8570080167	árrésnek	170	0.01169590643274853	-4.448516375942715	árrés	NA	NA	árrés	nak	é	NA
óvszerban	1	óvszer	[/N][Ine]	hotelban/hotelben	41045	8570080167	óvszerben	225	0.00884955752212389	-4.727387818712341	óvszer	NA	NA	óvßer	ban	e	NA
úttestra	1	úttest	[/N][Subl]	hotelban/hotelben	56993	8570080167	úttestre	8749	2.2857142857142857e-4	-8.383661798791715	úttest	NA	NA	úttest	NA	e	NA
alszana	4	al	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	221313766	8570080167	aludna	3486	0.00143389733295096	-6.5473591342415505	alszik	szik	1	alßik	NA	NA	sz
alszani	5	al	[/V][Inf]	cselekszenek/cselekednek	221313766	8570080167	aludni	174630	3.435816092217304e-5	-10.278670986082384	alszik	szik	1	alßik	NA	NA	sz
alszunk	19948	al	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	221313766	8570080167	aluszunk	154	128.70322580645163	4.857509178829164	alszik	szik	1	alßik	ünk	NA	sz
alszotok	1079	al	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	221313766	8570080167	alusztok	417	2.583732057416268	0.9492348875935092	alszik	szik	1	alßik	tek	NA	sz
alszanak	33579	al	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	221313766	8570080167	alusznak	2311	14.524221453287195	2.675817700839264	alszik	szik	1	alßik	nek	NA	sz
áramlana	388	áram	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	13515798	8570080167	áramolna	201	1.9257425742574257	0.6553116462172415	áramlik	lik	2	áramlik	NA	NA	l
áramlani	4182	áram	[/V][Inf]	cselekszenek/cselekednek	13515798	8570080167	áramolni	2624	1.5935238095238096	0.4659477964164743	áramlik	lik	2	áramlik	NA	NA	l
áramlunk	170	áram	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	13515798	8570080167	áramolunk	3	42.75	3.755369195382769	áramlik	lik	2	áramlik	ünk	NA	l
áramlotok	6	áram	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	13515798	8570080167	áramoltok	8	0.7777777777777778	-0.25131442828090605	áramlik	lik	2	áramlik	tek	NA	l
áramlanak	7478	áram	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	13515798	8570080167	áramolnak	988	7.562184024266936	2.0231600405689556	áramlik	lik	2	áramlik	nek	NA	l
áramlottak	2178	áram	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	13515798	8570080167	áramoltak	231	9.392241379310343	2.23988396327831	áramlik	lik	2	áramlik	NA	NA	l
bagzana	4	bag	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	7065	8570080167	bagozna	2	1.6666666666666667	0.5108256237659907	bagzik	zik	1	bagzik	NA	NA	z
bagzani	57	bag	[/V][Inf]	cselekszenek/cselekednek	7065	8570080167	bagozni	21	2.636363636363636	0.9694005571881036	bagzik	zik	1	bagzik	NA	NA	z
bagzunk	2	bag	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	7065	8570080167	bagozunk	3	0.75	-0.2876820724517809	bagzik	zik	1	bagzik	ünk	NA	z
bagzanak	57	bag	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	7065	8570080167	bagoznak	22	2.5217391304347827	0.9249487946172696	bagzik	zik	1	bagzik	nek	NA	z
bagzottak	10	bag	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	7065	8570080167	bagoztak	13	0.7857142857142857	-0.2411620568168881	bagzik	zik	1	bagzik	NA	NA	z
bicsaklani	17	bicsak	[/V][Inf]	cselekszenek/cselekednek	19938	8570080167	bicsakolni	1	9	2.1972245773362196	bicsaklik	lik	2	biçaklik	NA	NA	l
bomlana	245	bom	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	3187048	8570080167	bomolna	16	14.470588235294118	2.6721181918761467	bomlik	lik	1	bomlik	NA	NA	l
bomlani	2324	bom	[/V][Inf]	cselekszenek/cselekednek	3187048	8570080167	bomolni	63	36.328125	3.592592234661785	bomlik	lik	1	bomlik	NA	NA	l
bomlunk	35	bom	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	3187048	8570080167	bomolunk	1	18	2.8903717578961645	bomlik	lik	1	bomlik	ünk	NA	l
bomlotok	7	bom	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	3187048	8570080167	bomoltok	1	4	1.3862943611198906	bomlik	lik	1	bomlik	tek	NA	l
bomlanak	9236	bom	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	3187048	8570080167	bomolnak	74	123.16	4.8134843230563	bomlik	lik	1	bomlik	nek	NA	l
bomlottak	1223	bom	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	3187048	8570080167	bomoltak	23	51	3.9318256327243257	bomlik	lik	1	bomlik	NA	NA	l
botlana	231	bot	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	2436908	8570080167	botolna	12	17.846153846153847	2.881788014204773	botlik	lik	1	botlik	NA	NA	l
botlani	2473	bot	[/V][Inf]	cselekszenek/cselekednek	2436908	8570080167	botolni	64	38.06153846153846	3.639204283056796	botlik	lik	1	botlik	NA	NA	l
botlunk	7040	bot	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	2436908	8570080167	botolunk	4	1408.2	7.250067572085033	botlik	lik	1	botlik	ünk	NA	l
botlotok	99	bot	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	2436908	8570080167	botoltok	18	5.2631578947368425	1.6607312068216509	botlik	lik	1	botlik	tek	NA	l
botlanak	2172	bot	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	2436908	8570080167	botolnak	42	50.53488372093023	3.922663864562867	botlik	lik	1	botlik	nek	NA	l
botlottak	1761	bot	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	2436908	8570080167	botoltak	8	195.77777777777777	5.276980229159905	botlik	lik	1	botlik	NA	NA	l
burjánzana	17	burján	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	220729	8570080167	burjánozna	3	4.5	1.5040773967762742	burjánzik	zik	2	burjánzik	NA	NA	z
burjánzani	719	burján	[/V][Inf]	cselekszenek/cselekednek	220729	8570080167	burjánozni	141	5.070422535211268	1.6234241544088404	burjánzik	zik	2	burjánzik	NA	NA	z
burjánzanak	1159	burján	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	220729	8570080167	burjánoznak	174	6.628571428571429	1.8913893101768964	burjánzik	zik	2	burjánzik	nek	NA	z
burjánzottak	233	burján	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	220729	8570080167	burjánoztak	122	1.902439024390244	0.6431367599852839	burjánzik	zik	2	burjánzik	NA	NA	z
bűzleni	383	bűz	[/V][Inf]	cselekszenek/cselekednek	399643	8570080167	bűzölni	4	76.8	4.341204640153626	bűzlik	lik	1	bűzlik	NA	NA	l
bűzlünk	38	bűz	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	399643	8570080167	bűzölünk	1	19.5	2.970414465569701	bűzlik	lik	1	bűzlik	ünk	NA	l
cselekszünk	12971	cselek	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	48009401	8570080167	cselekedünk	108	119.0091743119266	4.779200585198065	cselekszik	szik	2	çelekßik	ünk	NA	sz
cselekszetek	252	cselek	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	48009401	8570080167	cselekedtek	9569	0.0264367816091954	-3.63299899571948	cselekszik	szik	2	çelekßik	tek	NA	sz
cselekszenek	12884	cselek	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	48009401	8570080167	cselekednek	5501	2.341875681570338	0.8509521816019455	cselekszik	szik	2	çelekßik	nek	NA	sz
csetlünk	20	cset	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	6281	8570080167	csetelunk	2	7	1.9459101490553132	csetlik	lik	1	çetlik	ünk	NA	l
csillapszanak	2	csillap	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	763584	8570080167	csillapodnak	1685	0.00177935943060498	-6.331501849893691	csillapszik	szik	2	çillapßik	nek	NA	sz
csömörlenek	24	csömör	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	12435	8570080167	csömörülnek	4	5	1.6094379124341005	csömörlik	lik	2	çömörlik	nek	NA	l
csömörlöttek	34	csömör	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	12435	8570080167	csömörültek	1	17.5	2.862200880929469	csömörlik	lik	2	çömörlik	NA	NA	l
csuklanak	266	csuk	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	367004	8570080167	csukolnak	1	133.5	4.894101477840304	csuklik	lik	1	çuklik	nek	NA	l
dicsekszeni	3	dicsek	[/V][Inf]	cselekszenek/cselekednek	5150715	8570080167	dicsekedni	6547	6.108735491753207e-4	-7.400620577371135	dicsekszik	szik	2	diçekßik	NA	NA	sz
dicsekszünk	1468	dicsek	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	5150715	8570080167	dicsekedünk	158	9.238993710691824	2.223432973953646	dicsekszik	szik	2	diçekßik	ünk	NA	sz
dicsekszetek	3	dicsek	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	5150715	8570080167	dicsekedtek	1047	0.00381679389312977	-5.568344503761097	dicsekszik	szik	2	diçekßik	tek	NA	sz
dicsekszenek	1008	dicsek	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	5150715	8570080167	dicsekednek	1304	0.7731800766283525	-0.2572432994031848	dicsekszik	szik	2	diçekßik	nek	NA	sz
díszleni	52	dísz	[/V][Inf]	cselekszenek/cselekednek	99283	8570080167	díszelni	1	26.5	3.277144732992177	díszlik	lik	1	díßlik	NA	NA	l
döglene	168	dög	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	2240613	8570080167	dögölne	204	0.824390243902439	-0.19311126421533475	döglik	lik	1	döglik	NA	NA	l
dögleni	2016	dög	[/V][Inf]	cselekszenek/cselekednek	2240613	8570080167	dögölni	148	13.536912751677852	2.6054202320087527	döglik	lik	1	döglik	NA	NA	l
döglötök	33	dög	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	2240613	8570080167	dögöltök	3	8.5	2.1400661634962708	döglik	lik	1	döglik	tek	NA	l
döglenek	1232	dög	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	2240613	8570080167	dögölnek	36	33.32432432432432	3.50628759052012	döglik	lik	1	döglik	nek	NA	l
döglöttek	533	dög	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	2240613	8570080167	dögöltek	16	31.41176470588235	3.447182494903979	döglik	lik	1	döglik	NA	NA	l
dohányzani	5	dohány	[/V][Inf]	cselekszenek/cselekednek	3237991	8570080167	dohányozni	13090	4.583301504850661e-4	-7.687920780952044	dohányzik	zik	2	dohá¥zik	NA	NA	z
dohányzunk	1435	dohány	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	3237991	8570080167	dohányozunk	21	65.27272727272727	4.178574296249853	dohányzik	zik	2	dohá¥zik	ünk	NA	z
dohányzanak	5	dohány	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	3237991	8570080167	dohányoznak	6202	9.672738997259392e-4	-6.941028855745063	dohányzik	zik	2	dohá¥zik	nek	NA	z
elégszünk	2751	elég	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	17691020	8570080167	elégedünk	146	18.72108843537415	2.929650612274498	elégszik	szik	2	elégßik	ünk	NA	sz
elégszetek	9	elég	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	17691020	8570080167	elégedtek	2633	0.0037965072133637	-5.573673789309181	elégszik	szik	2	elégßik	tek	NA	sz
elégszenek	2712	elég	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	17691020	8570080167	elégednek	2440	1.1114297419090535	0.10564724226597176	elégszik	szik	2	elégßik	nek	NA	sz
elporzani	10	elpor	[/V][Inf]	cselekszenek/cselekednek	5052	8570080167	elporozni	13	0.7857142857142857	-0.2411620568168881	elporzik	zik	2	elporzik	NA	NA	z
elporzanak	16	elpor	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	5052	8570080167	elporoznak	29	0.5666666666666667	-0.5679840376059393	elporzik	zik	2	elporzik	nek	NA	z
elporzottak	27	elpor	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	5052	8570080167	elporoztak	28	0.9655172413793104	-0.03509131981127006	elporzik	zik	2	elporzik	NA	NA	z
emlékszeni	2	emlék	[/V][Inf]	cselekszenek/cselekednek	100073966	8570080167	emlékezni	66844	4.487994614406463e-5	-10.011519496749113	emlékszik	szik	2	emlékßik	NA	NA	sz
emlékszünk	30291	emlék	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	100073966	8570080167	emlékezünk	84118	0.3601088933534635	-1.0213488117329	emlékszik	szik	2	emlékßik	ünk	NA	sz
emlékszetek	58	emlék	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	100073966	8570080167	emlékeztek	70251	8.398337413881455e-4	-7.082306612635906	emlékszik	szik	2	emlékßik	tek	NA	sz
emlékszenek	241	emlék	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	100073966	8570080167	emlékeznek	82100	0.00294758894532344	-5.826767749477621	emlékszik	szik	2	emlékßik	nek	NA	sz
fajzani	1	faj	[/V][Inf]	cselekszenek/cselekednek	3278	8570080167	fajozni	2	0.6666666666666666	-0.4054651081081645	fajzik	zik	1	fajzik	NA	NA	z
fajzanak	6	faj	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	3278	8570080167	fajoznak	1	3.5	1.252762968495368	fajzik	zik	1	fajzik	nek	NA	z
fejleni	29	fej	[/V][Inf]	cselekszenek/cselekednek	6037149	8570080167	fejelni	2612	0.01148105625717566	-4.467056883858457	fejlik	lik	1	fejlik	NA	NA	l
fejlünk	3	fej	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	6037149	8570080167	fejelünk	41	0.09523809523809525	-2.3513752571634776	fejlik	lik	1	fejlik	ünk	NA	l
fejletek	16	fej	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	6037149	8570080167	fejeltek	341	0.04970760233918128	-3.001597393006389	fejlik	lik	1	fejlik	tek	NA	l
fejlenek	73	fej	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	6037149	8570080167	fejelnek	211	0.3490566037735849	-1.0525211814678428	fejlik	lik	1	fejlik	nek	NA	l
fejlettek	20	fej	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	6037149	8570080167	fejeltek	78	0.26582278481012656	-1.3249254147435987	fejlik	lik	1	fejlik	NA	NA	l
fekszene	8	fek	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	141455438	8570080167	feküdne	2048	0.00439238653001464	-5.42788257090268	fekszik	szik	1	fekßik	NA	NA	sz
fekszeni	5	fek	[/V][Inf]	cselekszenek/cselekednek	141455438	8570080167	feküdni	19669	3.050330452465684e-4	-8.09509044215505	fekszik	szik	1	fekßik	NA	NA	sz
fekszünk	5695	fek	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	141455438	8570080167	feküdünk	11	474.6666666666667	6.162612803303811	fekszik	szik	1	fekßik	ünk	NA	sz
fekszetek	444	fek	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	141455438	8570080167	feküsztök	128	3.449612403100775	1.238261877804568	fekszik	szik	1	fekßik	tek	NA	sz
fekszenek	20974	fek	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	141455438	8570080167	feküsznek	1781	11.770482603815935	2.465594923304652	fekszik	szik	1	fekßik	nek	NA	sz
fényleni	1286	fény	[/V][Inf]	cselekszenek/cselekednek	960464	8570080167	fényelni	34	36.77142857142857	3.604721146106713	fénylik	lik	1	fé¥lik	NA	NA	l
fénylünk	12	fény	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	960464	8570080167	fényelünk	4	2.6	0.9555114450274363	fénylik	lik	1	fé¥lik	ünk	NA	l
fényletek	75	fény	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	960464	8570080167	fényeltek	2	25.333333333333332	3.2321210516182215	fénylik	lik	1	fé¥lik	tek	NA	l
fénylenek	2007	fény	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	960464	8570080167	fényelnek	16	118.11764705882354	4.7716811367554035	fénylik	lik	1	fé¥lik	nek	NA	l
feslene	8	fes	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	32180	8570080167	feselne	10	0.8181818181818182	-0.2006706954621511	feslik	lik	1	feslik	NA	NA	l
fesleni	92	fes	[/V][Inf]	cselekszenek/cselekednek	32180	8570080167	feselni	6	13.285714285714286	2.586689344097943	feslik	lik	1	feslik	NA	NA	l
feslenek	97	fes	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	32180	8570080167	feselnek	7	12.25	2.505525936990736	feslik	lik	1	feslik	nek	NA	l
feslettek	49	fes	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	32180	8570080167	feseltek	2	16.666666666666668	2.8134107167600364	feslik	lik	1	feslik	NA	NA	l
fogzana	2	fog	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	104812	8570080167	fogazna	2	1	0	fogzik	zik	1	fogzik	NA	NA	z
fogzani	100	fog	[/V][Inf]	cselekszenek/cselekednek	104812	8570080167	fogazni	32	3.060606060606061	1.1186129553747792	fogzik	zik	1	fogzik	NA	NA	z
fogzunk	41	fog	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	104812	8570080167	fogazunk	4	8.4	2.128231705849268	fogzik	zik	1	fogzik	ünk	NA	z
fogzanak	22	fog	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	104812	8570080167	fogaznak	10	2.090909090909091	0.7375989431307791	fogzik	zik	1	fogzik	nek	NA	z
fogzottak	4	fog	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	104812	8570080167	fogaztak	2	1.6666666666666667	0.5108256237659907	fogzik	zik	1	fogzik	NA	NA	z
foszlana	148	fosz	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	485736	8570080167	foszolna	1	74.5	4.310799125385514	foszlik	lik	1	foßlik	NA	NA	l
foszlani	532	fosz	[/V][Inf]	cselekszenek/cselekednek	485736	8570080167	foszolni	5	88.83333333333333	4.48676195493779	foszlik	lik	1	foßlik	NA	NA	l
foszlanak	889	fosz	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	485736	8570080167	foszolnak	8	98.88888888888889	4.593996885389966	foszlik	lik	1	foßlik	nek	NA	l
foszlottak	518	fosz	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	485736	8570080167	foszoltak	1	259.5	5.558756702605943	foszlik	lik	1	foßlik	NA	NA	l
fuldoklana	4	fuldok	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	514572	8570080167	fuldokolna	133	0.03731343283582089	-3.288401887516811	fuldoklik	lik	2	fuldoklik	NA	NA	l
fuldoklani	141	fuldok	[/V][Inf]	cselekszenek/cselekednek	514572	8570080167	fuldokolni	1257	0.11287758346581876	-2.181451379659125	fuldoklik	lik	2	fuldoklik	NA	NA	l
fuldoklunk	509	fuldok	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	514572	8570080167	fuldokolunk	26	18.88888888888889	2.9385738597140425	fuldoklik	lik	2	fuldoklik	ünk	NA	l
fuldoklotok	2	fuldok	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	514572	8570080167	fuldokoltok	28	0.10344827586206896	-2.268683541318364	fuldoklik	lik	2	fuldoklik	tek	NA	l
fuldoklanak	77	fuldok	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	514572	8570080167	fuldokolnak	662	0.1176470588235294	-2.1400661634962708	fuldoklik	lik	2	fuldoklik	nek	NA	l
fuldoklottak	13	fuldok	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	514572	8570080167	fuldokoltak	241	0.05785123966942149	-2.849880396541428	fuldoklik	lik	2	fuldoklik	NA	NA	l
fürdene	142	für	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	12697712	8570080167	fürödne	222	0.6412556053811659	-0.4443271412002115	fürdik	NA	1	fürdik	NA	NA	d
fürdeni	25400	für	[/V][Inf]	cselekszenek/cselekednek	12697712	8570080167	fürödni	13577	1.870746796288113	0.6263377074487945	fürdik	NA	1	fürdik	NA	NA	d
fürdünk	2896	für	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	12697712	8570080167	fürödünk	1	1448.5	7.278283817209405	fürdik	NA	1	fürdik	ünk	NA	d
fürdötök	21	für	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	12697712	8570080167	fürödtök	53	0.4074074074074074	-0.8979415932059586	fürdik	NA	1	fürdik	tek	NA	d
fürdenek	3352	für	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	12697712	8570080167	fürödnek	790	4.238938053097345	1.4443127786985748	fürdik	NA	1	fürdik	nek	NA	d
furakszunk	22	furak	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	317388	8570080167	furakodunk	42	0.5348837209302325	-0.6257058997644128	furakszik	szik	2	furakßik	ünk	NA	sz
furakszanak	31	furak	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	317388	8570080167	furakodnak	364	0.08767123287671233	-2.434161450782765	furakszik	szik	2	furakßik	nek	NA	sz
gyanakszana	2	gyanak	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	6072457	8570080167	gyanakodna	363	0.00824175824175824	-4.7985415789686305	gyanakszik	szik	2	©anakßik	NA	NA	sz
gyanakszunk	1998	gyanak	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	6072457	8570080167	gyanakodunk	161	12.339506172839506	2.512805999268016	gyanakszik	szik	2	©anakßik	ünk	NA	sz
gyanakszotok	6	gyanak	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	6072457	8570080167	gyanakodtok	50	0.13725490196078433	-1.9859154836690125	gyanakszik	szik	2	©anakßik	tek	NA	sz
gyanakszanak	1693	gyanak	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	6072457	8570080167	gyanakodnak	3106	0.5452204699066624	-0.6065650341810477	gyanakszik	szik	2	©anakßik	nek	NA	sz
gyarapszunk	128	gyarap	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	7383526	8570080167	gyarapodunk	692	0.18614718614718617	-1.681217594828231	gyarapszik	szik	2	©arapßik	ünk	NA	sz
gyarapszanak	254	gyarap	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	7383526	8570080167	gyarapodnak	4923	0.05178716490658001	-2.960612942145918	gyarapszik	szik	2	©arapßik	nek	NA	sz
habzana	48	hab	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	3918266	8570080167	habozna	376	0.129973474801061	-2.0404248893373844	habzik	zik	1	habzik	NA	NA	z
habzani	939	hab	[/V][Inf]	cselekszenek/cselekednek	3918266	8570080167	habozni	3208	0.2929261452165784	-1.2278347658458073	habzik	zik	1	habzik	NA	NA	z
habzunk	2	hab	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	3918266	8570080167	habozunk	301	0.00993377483443708	-4.61181472870676	habzik	zik	1	habzik	ünk	NA	z
habzotok	2	hab	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	3918266	8570080167	haboztok	43	0.06818181818181818	-2.6855773452501515	habzik	zik	1	habzik	tek	NA	z
habzanak	386	hab	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	3918266	8570080167	haboznak	1210	0.319570602807597	-1.1407770505233104	habzik	zik	1	habzik	nek	NA	z
habzottak	47	hab	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	3918266	8570080167	haboztak	1118	0.04289544235924933	-3.1489896974040343	habzik	zik	1	habzik	NA	NA	z
haldoklana	27	haldok	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	1552626	8570080167	haldokolna	223	0.125	-2.0794415416798357	haldoklik	lik	2	haldoklik	NA	NA	l
haldoklani	133	haldok	[/V][Inf]	cselekszenek/cselekednek	1552626	8570080167	haldokolni	1065	0.12570356472795496	-2.0738288047748785	haldoklik	lik	2	haldoklik	NA	NA	l
haldoklunk	298	haldok	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	1552626	8570080167	haldokolunk	4	59.8	4.091005660956586	haldoklik	lik	2	haldoklik	ünk	NA	l
haldoklotok	1	haldok	[/V][Prs.NDef.2Pl]	cselekszenek/cselekednek	1552626	8570080167	haldokoltok	22	0.08695652173913043	-2.4423470353692043	haldoklik	lik	2	haldoklik	tek	NA	l
haldoklanak	255	haldok	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	1552626	8570080167	haldokolnak	814	0.3141104294478528	-1.1580106687613	haldoklik	lik	2	haldoklik	nek	NA	l
haldoklottak	21	haldok	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	1552626	8570080167	haldokoltak	283	0.07746478873239436	-2.55793178480289	haldoklik	lik	2	haldoklik	NA	NA	l
hámlani	1032	hám	[/V][Inf]	cselekszenek/cselekednek	86453	8570080167	hámolni	1	516.5	6.247075288559693	hámlik	lik	1	hámlik	NA	NA	l
hámlanak	224	hám	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	86453	8570080167	hámolnak	1	112.5	4.722953221644475	hámlik	lik	1	hámlik	nek	NA	l
hámlottak	20	hám	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	86453	8570080167	hámoltak	1	10.5	2.3513752571634776	hámlik	lik	1	hámlik	NA	NA	l
hangzana	4780	hang	[/V][Cond.NDef.3Sg]	cselekszenek/cselekednek	37084641	8570080167	hangozna	1224	3.902857142857143	1.361708885647276	hangzik	zik	1	hangzik	NA	NA	z
hangzani	3000	hang	[/V][Inf]	cselekszenek/cselekednek	37084641	8570080167	hangozni	564	5.311504424778761	1.669875114293926	hangzik	zik	1	hangzik	NA	NA	z
hangzunk	14	hang	[/V][Prs.NDef.1Pl]	cselekszenek/cselekednek	37084641	8570080167	hangozunk	2	5	1.6094379124341005	hangzik	zik	1	hangzik	ünk	NA	z
hangzanak	24460	hang	[/V][Prs.NDef.3Pl]	cselekszenek/cselekednek	37084641	8570080167	hangoznak	2753	8.881989832970225	2.1840256121912804	hangzik	zik	1	hangzik	nek	NA	z
hangzottak	26927	hang	[/V][Pst.NDef.3Pl]	cselekszenek/cselekednek	37084641	8570080167	hangoztak	3947	6.820668693009119	1.919957515877215	hangzik	zik	1	hangzik	NA	NA	z
hanyatlani	3269	hanyat	[/V][Inf]	cselekszenek/cselekednek	432700	8570080167	hanyatolni	1	1635	7.399398083331354	hanyatlik	lik	2	ha¥atlik	NA	NA	l
haragszani	2	harag	[/V][Inf]	cselekszenek/cselekednek	12272826	8570080167	haragudni	12425	2.4142926122646064e-4	-8.3289340419555291	haragszik	szik	2	haragßik	NA	NA	sz
