lemma	xpostag	corpus_size	lemma_freq
mószerol	[/V][Prs.NDef.3Sg]	8570080167	559
poharazik	[/V][Prs.NDef.3Sg]	8570080167	365
pólyál	[/V][Prs.NDef.3Sg]	8570080167	449
révedezik	[/V][Prs.NDef.3Sg]	8570080167	41
tudakozik	[/V][Prs.NDef.3Sg]	8570080167	468
vonalaz	[/V][Prs.NDef.3Sg]	8570080167	463
zsigerel	[/V][Prs.NDef.3Sg]	8570080167	1395
apadoz	[/V][Prs.NDef.3Sg]	8570080167	89
csődít	[/V][Prs.NDef.3Sg]	8570080167	791
dominózik	[/V][Prs.NDef.3Sg]	8570080167	213
gyullaszt	[/V][Prs.NDef.3Sg]	8570080167	300
hajhász	[/V][Prs.NDef.3Sg]	8570080167	1050
lékel	[/V][Prs.NDef.3Sg]	8570080167	695
létrehív	[/V][Prs.NDef.3Sg]	8570080167	1084
parkosít	[/V][Prs.NDef.3Sg]	8570080167	3586
rebesget	[/V][Prs.NDef.3Sg]	8570080167	6791
sajdít	[/V][Prs.NDef.3Sg]	8570080167	154
spékel	[/V][Prs.NDef.3Sg]	8570080167	3269
számítol	[/V][Prs.NDef.3Sg]	8570080167	151
toszik	[/V][Prs.NDef.3Sg]	8570080167	1131
vakargat	[/V][Prs.NDef.3Sg]	8570080167	4856
ventilál	[/V][Prs.NDef.3Sg]	8570080167	227
zsugázik	[/V][Prs.NDef.3Sg]	8570080167	173
árkol	[/V][Prs.NDef.3Sg]	8570080167	566
bolondoz	[/V][Prs.NDef.3Sg]	8570080167	4280
botoz	[/V][Prs.NDef.3Sg]	8570080167	531
csitítgat	[/V][Prs.NDef.3Sg]	8570080167	1309
cukroz	[/V][Prs.NDef.3Sg]	8570080167	2763
fől	[/V][Prs.NDef.3Sg]	8570080167	2038
gennyezik	[/V][Prs.NDef.3Sg]	8570080167	55
gurguláz	[/V][Prs.NDef.3Sg]	8570080167	834
koitál	[/V][Prs.NDef.3Sg]	8570080167	125
nyiszál	[/V][Prs.NDef.3Sg]	8570080167	660
nyálazik	[/V][Prs.NDef.3Sg]	8570080167	286
protezsál	[/V][Prs.NDef.3Sg]	8570080167	579
suvad	[/V][Prs.NDef.3Sg]	8570080167	100
szándékol	[/V][Prs.NDef.3Sg]	8570080167	1570
tároz	[/V][Prs.NDef.3Sg]	8570080167	783
tünedezik	[/V][Prs.NDef.3Sg]	8570080167	1133
zápul	[/V][Prs.NDef.3Sg]	8570080167	107
arénázik	[/V][Prs.NDef.3Sg]	8570080167	132
beikszel	[/V][Prs.NDef.3Sg]	8570080167	1725
cizellál	[/V][Prs.NDef.3Sg]	8570080167	1671
disputál	[/V][Prs.NDef.3Sg]	8570080167	424
fittyed	[/V][Prs.NDef.3Sg]	8570080167	101
gallyaz	[/V][Prs.NDef.3Sg]	8570080167	563
gitároz	[/V][Prs.NDef.3Sg]	8570080167	17526
háziasít	[/V][Prs.NDef.3Sg]	8570080167	3524
kempingel	[/V][Prs.NDef.3Sg]	8570080167	57
silabizál	[/V][Prs.NDef.3Sg]	8570080167	1342
sorszámoz	[/V][Prs.NDef.3Sg]	8570080167	3594
szeszel	[/V][Prs.NDef.3Sg]	8570080167	137
szürkít	[/V][Prs.NDef.3Sg]	8570080167	721
tiéid	[/V][Prs.NDef.3Sg]	8570080167	621
zálogosít	[/V][Prs.NDef.3Sg]	8570080167	1372
baszkurál	[/V][Prs.NDef.3Sg]	8570080167	504
burukkol	[/V][Prs.NDef.3Sg]	8570080167	180
eszményít	[/V][Prs.NDef.3Sg]	8570080167	815
gyűröget	[/V][Prs.NDef.3Sg]	8570080167	1199
internál	[/V][Prs.NDef.3Sg]	8570080167	7412
ittasul	[/V][Prs.NDef.3Sg]	8570080167	118
kintről	[/V][Prs.NDef.3Sg]	8570080167	17010
kuvikol	[/V][Prs.NDef.3Sg]	8570080167	117
leffeg	[/V][Prs.NDef.3Sg]	8570080167	78
lohaszt	[/V][Prs.NDef.3Sg]	8570080167	870
marhul	[/V][Prs.NDef.3Sg]	8570080167	368
maturál	[/V][Prs.NDef.3Sg]	8570080167	241
mitizál	[/V][Prs.NDef.3Sg]	8570080167	389
mállaszt	[/V][Prs.NDef.3Sg]	8570080167	296
nemezel	[/V][Prs.NDef.3Sg]	8570080167	1407
pesztrál	[/V][Prs.NDef.3Sg]	8570080167	827
revideál	[/V][Prs.NDef.3Sg]	8570080167	2928
rothaszt	[/V][Prs.NDef.3Sg]	8570080167	472
szákol	[/V][Prs.NDef.3Sg]	8570080167	1100
száraszt	[/V][Prs.NDef.3Sg]	8570080167	100
terjedez	[/V][Prs.NDef.3Sg]	8570080167	98
éjjeledik	[/V][Prs.NDef.3Sg]	8570080167	49
ízel	[/V][Prs.NDef.3Sg]	8570080167	263
akvirál	[/V][Prs.NDef.3Sg]	8570080167	515
amputál	[/V][Prs.NDef.3Sg]	8570080167	6409
andalodik	[/V][Prs.NDef.3Sg]	8570080167	304
beleél	[/V][Prs.NDef.3Sg]	8570080167	16132
borzogat	[/V][Prs.NDef.3Sg]	8570080167	54
bundázik	[/V][Prs.NDef.3Sg]	8570080167	601
evakuál	[/V][Prs.NDef.3Sg]	8570080167	7182
fenekel	[/V][Prs.NDef.3Sg]	8570080167	790
gomboz	[/V][Prs.NDef.3Sg]	8570080167	114
hatványoz	[/V][Prs.NDef.3Sg]	8570080167	1198
hessent	[/V][Prs.NDef.3Sg]	8570080167	364
klimpíroz	[/V][Prs.NDef.3Sg]	8570080167	383
kompilál	[/V][Prs.NDef.3Sg]	8570080167	201
kukorít	[/V][Prs.NDef.3Sg]	8570080167	63
kumulál	[/V][Prs.NDef.3Sg]	8570080167	545
kuruzsol	[/V][Prs.NDef.3Sg]	8570080167	216
lelkendez	[/V][Prs.NDef.3Sg]	8570080167	8120
pilled	[/V][Prs.NDef.3Sg]	8570080167	298
porhanyít	[/V][Prs.NDef.3Sg]	8570080167	262
proccol	[/V][Prs.NDef.3Sg]	8570080167	92
raplizik	[/V][Prs.NDef.3Sg]	8570080167	87
szaporáz	[/V][Prs.NDef.3Sg]	8570080167	1522
tekézik	[/V][Prs.NDef.3Sg]	8570080167	175
töfög	[/V][Prs.NDef.3Sg]	8570080167	112
uraskodik	[/V][Prs.NDef.3Sg]	8570080167	211
völgyel	[/V][Prs.NDef.3Sg]	8570080167	52
zajog	[/V][Prs.NDef.3Sg]	8570080167	138
aláhajlik	[/V][Prs.NDef.3Sg]	8570080167	55
báláz	[/V][Prs.NDef.3Sg]	8570080167	869
bőszül	[/V][Prs.NDef.3Sg]	8570080167	409
cigányoz	[/V][Prs.NDef.3Sg]	8570080167	3009
csempéz	[/V][Prs.NDef.3Sg]	8570080167	2045
elhappol	[/V][Prs.NDef.3Sg]	8570080167	2522
invertál	[/V][Prs.NDef.3Sg]	8570080167	844
irul	[/V][Prs.NDef.3Sg]	8570080167	128
kallóz	[/V][Prs.NDef.3Sg]	8570080167	68
kettedik	[/V][Prs.NDef.3Sg]	8570080167	59
koboz	[/V][Prs.NDef.3Sg]	8570080167	9036
kubikol	[/V][Prs.NDef.3Sg]	8570080167	272
passzít	[/V][Prs.NDef.3Sg]	8570080167	859
skalpol	[/V][Prs.NDef.3Sg]	8570080167	466
sürgönyöz	[/V][Prs.NDef.3Sg]	8570080167	595
telefon	[/V][Prs.NDef.3Sg]	8570080167	1514512
verifikál	[/V][Prs.NDef.3Sg]	8570080167	850
átéltet	[/V][Prs.NDef.3Sg]	8570080167	186
üvegez	[/V][Prs.NDef.3Sg]	8570080167	2675
dunnyog	[/V][Prs.NDef.3Sg]	8570080167	205
elodáz	[/V][Prs.NDef.3Sg]	8570080167	7445
felhősít	[/V][Prs.NDef.3Sg]	8570080167	117
felsért	[/V][Prs.NDef.3Sg]	8570080167	4881
fosztódik	[/V][Prs.NDef.3Sg]	8570080167	75
frazeál	[/V][Prs.NDef.3Sg]	8570080167	78
gubódzik	[/V][Prs.NDef.3Sg]	8570080167	47
hahotáz	[/V][Prs.NDef.3Sg]	8570080167	32
hallózik	[/V][Prs.NDef.3Sg]	8570080167	163
hantol	[/V][Prs.NDef.3Sg]	8570080167	1867
irattároz	[/V][Prs.NDef.3Sg]	8570080167	602
irdal	[/V][Prs.NDef.3Sg]	8570080167	951
kalapoz	[/V][Prs.NDef.3Sg]	8570080167	1151
kezez	[/V][Prs.NDef.3Sg]	8570080167	126
kiebrudal	[/V][Prs.NDef.3Sg]	8570080167	1868
különvált	[/V][Prs.NDef.3Sg]	8570080167	3079
lapol	[/V][Prs.NDef.3Sg]	8570080167	451
lejattol	[/V][Prs.NDef.3Sg]	8570080167	179
lúgozódik	[/V][Prs.NDef.3Sg]	8570080167	108
oázik	[/V][Prs.NDef.3Sg]	8570080167	42
rekeszel	[/V][Prs.NDef.3Sg]	8570080167	510
sarabol	[/V][Prs.NDef.3Sg]	8570080167	171
szanál	[/V][Prs.NDef.3Sg]	8570080167	1943
szegényül	[/V][Prs.NDef.3Sg]	8570080167	50
tapiz	[/V][Prs.NDef.3Sg]	8570080167	1822
tupíroz	[/V][Prs.NDef.3Sg]	8570080167	1369
zötyköl	[/V][Prs.NDef.3Sg]	8570080167	107
írdogál	[/V][Prs.NDef.3Sg]	8570080167	95
balzsamoz	[/V][Prs.NDef.3Sg]	8570080167	913
bódorog	[/V][Prs.NDef.3Sg]	8570080167	227
csicsikál	[/V][Prs.NDef.3Sg]	8570080167	255
dagadoz	[/V][Prs.NDef.3Sg]	8570080167	115
darálódik	[/V][Prs.NDef.3Sg]	8570080167	106
evolvál	[/V][Prs.NDef.3Sg]	8570080167	188
füvesít	[/V][Prs.NDef.3Sg]	8570080167	3268
gyomroz	[/V][Prs.NDef.3Sg]	8570080167	255
hurrázik	[/V][Prs.NDef.3Sg]	8570080167	162
idegez	[/V][Prs.NDef.3Sg]	8570080167	448
irrigál	[/V][Prs.NDef.3Sg]	8570080167	630
iázik	[/V][Prs.NDef.3Sg]	8570080167	93
kajol	[/V][Prs.NDef.3Sg]	8570080167	402
kicsinyel	[/V][Prs.NDef.3Sg]	8570080167	1016
kábelez	[/V][Prs.NDef.3Sg]	8570080167	1478
lukaszt	[/V][Prs.NDef.3Sg]	8570080167	420
prüsszög	[/V][Prs.NDef.3Sg]	8570080167	164
teleltet	[/V][Prs.NDef.3Sg]	8570080167	3023
totózik	[/V][Prs.NDef.3Sg]	8570080167	422
tötyörög	[/V][Prs.NDef.3Sg]	8570080167	194
türemlik	[/V][Prs.NDef.3Sg]	8570080167	89
vagyogat	[/V][Prs.NDef.3Sg]	8570080167	240
őrnagy	[/V][Prs.NDef.3Sg]	8570080167	55583
boltoz	[/V][Prs.NDef.3Sg]	8570080167	266
csosszan	[/V][Prs.NDef.3Sg]	8570080167	111
devalvál	[/V][Prs.NDef.3Sg]	8570080167	918
húsosodik	[/V][Prs.NDef.3Sg]	8570080167	60
jódlizik	[/V][Prs.NDef.3Sg]	8570080167	287
kooptál	[/V][Prs.NDef.3Sg]	8570080167	542
kukul	[/V][Prs.NDef.3Sg]	8570080167	150
lépdegél	[/V][Prs.NDef.3Sg]	8570080167	89
nyámmog	[/V][Prs.NDef.3Sg]	8570080167	156
poharaz	[/V][Prs.NDef.3Sg]	8570080167	940
proponál	[/V][Prs.NDef.3Sg]	8570080167	524
prüsszent	[/V][Prs.NDef.3Sg]	8570080167	196
pároztat	[/V][Prs.NDef.3Sg]	8570080167	1157
szélez	[/V][Prs.NDef.3Sg]	8570080167	105
süvegel	[/V][Prs.NDef.3Sg]	8570080167	429
tábláz	[/V][Prs.NDef.3Sg]	8570080167	5671
vérengzik	[/V][Prs.NDef.3Sg]	8570080167	214
újráz	[/V][Prs.NDef.3Sg]	8570080167	2274
anticipál	[/V][Prs.NDef.3Sg]	8570080167	573
bugyolál	[/V][Prs.NDef.3Sg]	8570080167	4403
bérez	[/V][Prs.NDef.3Sg]	8570080167	305
csepül	[/V][Prs.NDef.3Sg]	8570080167	446
deponál	[/V][Prs.NDef.3Sg]	8570080167	1128
elhidegít	[/V][Prs.NDef.3Sg]	8570080167	162
előjel	[/V][Prs.NDef.3Sg]	8570080167	52016
kireppen	[/V][Prs.NDef.3Sg]	8570080167	109
kondoleál	[/V][Prs.NDef.3Sg]	8570080167	135
lapogat	[/V][Prs.NDef.3Sg]	8570080167	2123
nagyoll	[/V][Prs.NDef.3Sg]	8570080167	43
nyirbál	[/V][Prs.NDef.3Sg]	8570080167	1746
nyugdíjaz	[/V][Prs.NDef.3Sg]	8570080167	9424
odábbáll	[/V][Prs.NDef.3Sg]	8570080167	209
pumpol	[/V][Prs.NDef.3Sg]	8570080167	528
silbakol	[/V][Prs.NDef.3Sg]	8570080167	117
tudakol	[/V][Prs.NDef.3Sg]	8570080167	9198
tussol	[/V][Prs.NDef.3Sg]	8570080167	1074
vereslik	[/V][Prs.NDef.3Sg]	8570080167	97
vámol	[/V][Prs.NDef.3Sg]	8570080167	1532
évelődik	[/V][Prs.NDef.3Sg]	8570080167	200
bifláz	[/V][Prs.NDef.3Sg]	8570080167	653
csíráztat	[/V][Prs.NDef.3Sg]	8570080167	3892
csúnyít	[/V][Prs.NDef.3Sg]	8570080167	247
eltökél	[/V][Prs.NDef.3Sg]	8570080167	7236
emelint	[/V][Prs.NDef.3Sg]	8570080167	195
gardíroz	[/V][Prs.NDef.3Sg]	8570080167	573
gyantáz	[/V][Prs.NDef.3Sg]	8570080167	2056
gépesít	[/V][Prs.NDef.3Sg]	8570080167	6695
happol	[/V][Prs.NDef.3Sg]	8570080167	1597
kiért	[/V][Prs.NDef.3Sg]	8570080167	433
kémel	[/V][Prs.NDef.3Sg]	8570080167	93
nyársal	[/V][Prs.NDef.3Sg]	8570080167	1070
pocsol	[/V][Prs.NDef.3Sg]	8570080167	147
puskáz	[/V][Prs.NDef.3Sg]	8570080167	31
púposít	[/V][Prs.NDef.3Sg]	8570080167	195
szolmizál	[/V][Prs.NDef.3Sg]	8570080167	1474
szűnt	[/V][Prs.NDef.3Sg]	8570080167	305
sározódik	[/V][Prs.NDef.3Sg]	8570080167	179
süketít	[/V][Prs.NDef.3Sg]	8570080167	154
záradékol	[/V][Prs.NDef.3Sg]	8570080167	2121
élcel	[/V][Prs.NDef.3Sg]	8570080167	74
öregbedik	[/V][Prs.NDef.3Sg]	8570080167	117
ügynököl	[/V][Prs.NDef.3Sg]	8570080167	91
berogyik	[/V][Prs.NDef.3Sg]	8570080167	116
csillagoz	[/V][Prs.NDef.3Sg]	8570080167	791
csőd	[/V][Prs.NDef.3Sg]	8570080167	119470
dunsztol	[/V][Prs.NDef.3Sg]	8570080167	1758
föntről	[/V][Prs.NDef.3Sg]	8570080167	4592
koncol	[/V][Prs.NDef.3Sg]	8570080167	861
kosaraz	[/V][Prs.NDef.3Sg]	8570080167	122
kunkorog	[/V][Prs.NDef.3Sg]	8570080167	64
kunyizik	[/V][Prs.NDef.3Sg]	8570080167	393
kócol	[/V][Prs.NDef.3Sg]	8570080167	589
lefittyen	[/V][Prs.NDef.3Sg]	8570080167	125
löttyed	[/V][Prs.NDef.3Sg]	8570080167	50
proklamál	[/V][Prs.NDef.3Sg]	8570080167	761
prédál	[/V][Prs.NDef.3Sg]	8570080167	644
regöl	[/V][Prs.NDef.3Sg]	8570080167	254
semaz	[/V][Prs.NDef.3Sg]	8570080167	107
serkent	[/V][Prs.NDef.3Sg]	8570080167	96243
szvingel	[/V][Prs.NDef.3Sg]	8570080167	101
tokozódik	[/V][Prs.NDef.3Sg]	8570080167	81
vidámodik	[/V][Prs.NDef.3Sg]	8570080167	151
zongorál	[/V][Prs.NDef.3Sg]	8570080167	176
általér	[/V][Prs.NDef.3Sg]	8570080167	51
behuny	[/V][Prs.NDef.3Sg]	8570080167	11271
bumlizik	[/V][Prs.NDef.3Sg]	8570080167	381
ejteget	[/V][Prs.NDef.3Sg]	8570080167	218
görnyeszt	[/V][Prs.NDef.3Sg]	8570080167	196
hagyogat	[/V][Prs.NDef.3Sg]	8570080167	172
kontíroz	[/V][Prs.NDef.3Sg]	8570080167	668
megrenget	[/V][Prs.NDef.3Sg]	8570080167	2452
mágnesez	[/V][Prs.NDef.3Sg]	8570080167	568
nyalábol	[/V][Prs.NDef.3Sg]	8570080167	365
nyálkásít	[/V][Prs.NDef.3Sg]	8570080167	63
pamacsol	[/V][Prs.NDef.3Sg]	8570080167	349
rakogat	[/V][Prs.NDef.3Sg]	8570080167	135
reguláz	[/V][Prs.NDef.3Sg]	8570080167	1242
szaturál	[/V][Prs.NDef.3Sg]	8570080167	266
szólamlik	[/V][Prs.NDef.3Sg]	8570080167	143
tokosodik	[/V][Prs.NDef.3Sg]	8570080167	156
tubákol	[/V][Prs.NDef.3Sg]	8570080167	245
bemenetel	[/V][Prs.NDef.3Sg]	8570080167	2170
blattol	[/V][Prs.NDef.3Sg]	8570080167	267
borsoz	[/V][Prs.NDef.3Sg]	8570080167	33148
csíptet	[/V][Prs.NDef.3Sg]	8570080167	1869
csördül	[/V][Prs.NDef.3Sg]	8570080167	93
csövez	[/V][Prs.NDef.3Sg]	8570080167	1478
fingat	[/V][Prs.NDef.3Sg]	8570080167	527
foldoz	[/V][Prs.NDef.3Sg]	8570080167	513
gennyed	[/V][Prs.NDef.3Sg]	8570080167	161
gombázik	[/V][Prs.NDef.3Sg]	8570080167	554
gyűl	[/V][Prs.NDef.3Sg]	8570080167	5875
göngyöl	[/V][Prs.NDef.3Sg]	8570080167	3491
kacérul	[/V][Prs.NDef.3Sg]	8570080167	33
kovászol	[/V][Prs.NDef.3Sg]	8570080167	1099
obstruál	[/V][Prs.NDef.3Sg]	8570080167	387
paralizál	[/V][Prs.NDef.3Sg]	8570080167	265
parcelláz	[/V][Prs.NDef.3Sg]	8570080167	1065
pfujol	[/V][Prs.NDef.3Sg]	8570080167	297
szótáraz	[/V][Prs.NDef.3Sg]	8570080167	948
termőföld	[/V][Prs.NDef.3Sg]	8570080167	78935
traccsol	[/V][Prs.NDef.3Sg]	8570080167	1433
uraz	[/V][Prs.NDef.3Sg]	8570080167	754
zseníroz	[/V][Prs.NDef.3Sg]	8570080167	134
zöngicsél	[/V][Prs.NDef.3Sg]	8570080167	67
élelmez	[/V][Prs.NDef.3Sg]	8570080167	1533
cicáz	[/V][Prs.NDef.3Sg]	8570080167	234
csivog	[/V][Prs.NDef.3Sg]	8570080167	100
csupaszít	[/V][Prs.NDef.3Sg]	8570080167	1355
dödög	[/V][Prs.NDef.3Sg]	8570080167	91
dülleszt	[/V][Prs.NDef.3Sg]	8570080167	462
elbarmol	[/V][Prs.NDef.3Sg]	8570080167	821
fásít	[/V][Prs.NDef.3Sg]	8570080167	1630
gépír	[/V][Prs.NDef.3Sg]	8570080167	305
ifjul	[/V][Prs.NDef.3Sg]	8570080167	32
kicikiz	[/V][Prs.NDef.3Sg]	8570080167	291
komprimál	[/V][Prs.NDef.3Sg]	8570080167	530
korszakol	[/V][Prs.NDef.3Sg]	8570080167	228
levetkőz	[/V][Prs.NDef.3Sg]	8570080167	2354
lógáz	[/V][Prs.NDef.3Sg]	8570080167	664
maszkíroz	[/V][Prs.NDef.3Sg]	8570080167	2606
pocskol	[/V][Prs.NDef.3Sg]	8570080167	127
povedál	[/V][Prs.NDef.3Sg]	8570080167	126
rezervál	[/V][Prs.NDef.3Sg]	8570080167	261
ráles	[/V][Prs.NDef.3Sg]	8570080167	405
sipog	[/V][Prs.NDef.3Sg]	8570080167	182
soványít	[/V][Prs.NDef.3Sg]	8570080167	273
szőröz	[/V][Prs.NDef.3Sg]	8570080167	686
tusázik	[/V][Prs.NDef.3Sg]	8570080167	24
tönkrejut	[/V][Prs.NDef.3Sg]	8570080167	92
vonogat	[/V][Prs.NDef.3Sg]	8570080167	4134
zűrzavar	[/V][Prs.NDef.3Sg]	8570080167	42871
bolondul	[/V][Prs.NDef.3Sg]	8570080167	6530
bólongat	[/V][Prs.NDef.3Sg]	8570080167	164
csipkéz	[/V][Prs.NDef.3Sg]	8570080167	664
csordít	[/V][Prs.NDef.3Sg]	8570080167	113
degenerál	[/V][Prs.NDef.3Sg]	8570080167	950
efelől	[/V][Prs.NDef.3Sg]	8570080167	5122
fetisizál	[/V][Prs.NDef.3Sg]	8570080167	789
furulyáz	[/V][Prs.NDef.3Sg]	8570080167	1625
félreért	[/V][Prs.NDef.3Sg]	8570080167	40848
hajráz	[/V][Prs.NDef.3Sg]	8570080167	1590
halász	[/V][Prs.NDef.3Sg]	8570080167	135310
kacsol	[/V][Prs.NDef.3Sg]	8570080167	513
kancsít	[/V][Prs.NDef.3Sg]	8570080167	103
kontrahál	[/V][Prs.NDef.3Sg]	8570080167	60
laffog	[/V][Prs.NDef.3Sg]	8570080167	60
lassúdik	[/V][Prs.NDef.3Sg]	8570080167	81
magoz	[/V][Prs.NDef.3Sg]	8570080167	2277
mélyeszt	[/V][Prs.NDef.3Sg]	8570080167	2336
módol	[/V][Prs.NDef.3Sg]	8570080167	176
odáz	[/V][Prs.NDef.3Sg]	8570080167	2395
optimizál	[/V][Prs.NDef.3Sg]	8570080167	847
püfög	[/V][Prs.NDef.3Sg]	8570080167	78
smacizik	[/V][Prs.NDef.3Sg]	8570080167	168
topáz	[/V][Prs.NDef.3Sg]	8570080167	3159
újhodik	[/V][Prs.NDef.3Sg]	8570080167	81
bizgat	[/V][Prs.NDef.3Sg]	8570080167	122
csokizik	[/V][Prs.NDef.3Sg]	8570080167	328
elagg	[/V][Prs.NDef.3Sg]	8570080167	1104
falcol	[/V][Prs.NDef.3Sg]	8570080167	227
feketéll	[/V][Prs.NDef.3Sg]	8570080167	412
fiasít	[/V][Prs.NDef.3Sg]	8570080167	69
fogódik	[/V][Prs.NDef.3Sg]	8570080167	93
futballoz	[/V][Prs.NDef.3Sg]	8570080167	27
föllebbez	[/V][Prs.NDef.3Sg]	8570080167	283
hengerít	[/V][Prs.NDef.3Sg]	8570080167	962
kulizik	[/V][Prs.NDef.3Sg]	8570080167	75
kéredzik	[/V][Prs.NDef.3Sg]	8570080167	152
olcsóbbít	[/V][Prs.NDef.3Sg]	8570080167	138
optál	[/V][Prs.NDef.3Sg]	8570080167	169
párnáz	[/V][Prs.NDef.3Sg]	8570080167	1578
retardál	[/V][Prs.NDef.3Sg]	8570080167	1344
rúzsoz	[/V][Prs.NDef.3Sg]	8570080167	667
simlizik	[/V][Prs.NDef.3Sg]	8570080167	107
szerepez	[/V][Prs.NDef.3Sg]	8570080167	95
szuszakol	[/V][Prs.NDef.3Sg]	8570080167	1560
vámkezel	[/V][Prs.NDef.3Sg]	8570080167	1327
áporodik	[/V][Prs.NDef.3Sg]	8570080167	40
árendál	[/V][Prs.NDef.3Sg]	8570080167	150
átlábol	[/V][Prs.NDef.3Sg]	8570080167	115
almoz	[/V][Prs.NDef.3Sg]	8570080167	441
bunkóz	[/V][Prs.NDef.3Sg]	8570080167	44
centiz	[/V][Prs.NDef.3Sg]	8570080167	1193
csalizik	[/V][Prs.NDef.3Sg]	8570080167	1630
denominál	[/V][Prs.NDef.3Sg]	8570080167	1503
dobálódik	[/V][Prs.NDef.3Sg]	8570080167	163
dugaszol	[/V][Prs.NDef.3Sg]	8570080167	1017
dugít	[/V][Prs.NDef.3Sg]	8570080167	520
durvít	[/V][Prs.NDef.3Sg]	8570080167	297
fonnyaszt	[/V][Prs.NDef.3Sg]	8570080167	2431
hamizik	[/V][Prs.NDef.3Sg]	8570080167	60
hengerget	[/V][Prs.NDef.3Sg]	8570080167	1096
horgaszt	[/V][Prs.NDef.3Sg]	8570080167	387
hájasodik	[/V][Prs.NDef.3Sg]	8570080167	91
kasztrál	[/V][Prs.NDef.3Sg]	8570080167	2026
kvartyog	[/V][Prs.NDef.3Sg]	8570080167	65
kárpál	[/V][Prs.NDef.3Sg]	8570080167	94
nyugalmaz	[/V][Prs.NDef.3Sg]	8570080167	208
opalizál	[/V][Prs.NDef.3Sg]	8570080167	36
pacskol	[/V][Prs.NDef.3Sg]	8570080167	158
paprikáz	[/V][Prs.NDef.3Sg]	8570080167	649
púzik	[/V][Prs.NDef.3Sg]	8570080167	47
röhécsel	[/V][Prs.NDef.3Sg]	8570080167	153
senyveszt	[/V][Prs.NDef.3Sg]	8570080167	83
stempliz	[/V][Prs.NDef.3Sg]	8570080167	87
szavan	[/V][Prs.NDef.3Sg]	8570080167	57
szikkaszt	[/V][Prs.NDef.3Sg]	8570080167	1403
talicskáz	[/V][Prs.NDef.3Sg]	8570080167	893
ágyúz	[/V][Prs.NDef.3Sg]	8570080167	1330
őz	[/V][Prs.NDef.3Sg]	8570080167	30509
barázdál	[/V][Prs.NDef.3Sg]	8570080167	622
danászik	[/V][Prs.NDef.3Sg]	8570080167	181
hevenyész	[/V][Prs.NDef.3Sg]	8570080167	1150
járdogál	[/V][Prs.NDef.3Sg]	8570080167	80
kagylózik	[/V][Prs.NDef.3Sg]	8570080167	96
kardoz	[/V][Prs.NDef.3Sg]	8570080167	357
kékít	[/V][Prs.NDef.3Sg]	8570080167	220
kérincsél	[/V][Prs.NDef.3Sg]	8570080167	120
lebarmol	[/V][Prs.NDef.3Sg]	8570080167	167
negyedel	[/V][Prs.NDef.3Sg]	8570080167	3083
nyisszan	[/V][Prs.NDef.3Sg]	8570080167	77
odázódik	[/V][Prs.NDef.3Sg]	8570080167	50
pacáz	[/V][Prs.NDef.3Sg]	8570080167	54
palántáz	[/V][Prs.NDef.3Sg]	8570080167	1262
plazmid	[/V][Prs.NDef.3Sg]	8570080167	1911
pöcögtet	[/V][Prs.NDef.3Sg]	8570080167	340
pördít	[/V][Prs.NDef.3Sg]	8570080167	202
repatriál	[/V][Prs.NDef.3Sg]	8570080167	409
seprűz	[/V][Prs.NDef.3Sg]	8570080167	214
szíjaz	[/V][Prs.NDef.3Sg]	8570080167	1656
szörföz	[/V][Prs.NDef.3Sg]	8570080167	8384
áskál	[/V][Prs.NDef.3Sg]	8570080167	113
őnekik	[/V][Prs.NDef.3Sg]	8570080167	30
annektál	[/V][Prs.NDef.3Sg]	8570080167	2087
atomizál	[/V][Prs.NDef.3Sg]	8570080167	550
biztatgat	[/V][Prs.NDef.3Sg]	8570080167	697
cicomáz	[/V][Prs.NDef.3Sg]	8570080167	991
csigázik	[/V][Prs.NDef.3Sg]	8570080167	63
csipáz	[/V][Prs.NDef.3Sg]	8570080167	1124
dürög	[/V][Prs.NDef.3Sg]	8570080167	65
ebédeltet	[/V][Prs.NDef.3Sg]	8570080167	273
fokol	[/V][Prs.NDef.3Sg]	8570080167	124
frocliz	[/V][Prs.NDef.3Sg]	8570080167	794
fölért	[/V][Prs.NDef.3Sg]	8570080167	75
gőz	[/V][Prs.NDef.3Sg]	8570080167	119392
keményül	[/V][Prs.NDef.3Sg]	8570080167	27
kunyorál	[/V][Prs.NDef.3Sg]	8570080167	141
köhent	[/V][Prs.NDef.3Sg]	8570080167	85
leutaz	[/V][Prs.NDef.3Sg]	8570080167	1030
morzsázik	[/V][Prs.NDef.3Sg]	8570080167	124
perorál	[/V][Prs.NDef.3Sg]	8570080167	59
pusszant	[/V][Prs.NDef.3Sg]	8570080167	286
rezignál	[/V][Prs.NDef.3Sg]	8570080167	183
sugározik	[/V][Prs.NDef.3Sg]	8570080167	260
szebbít	[/V][Prs.NDef.3Sg]	8570080167	116
tanúzik	[/V][Prs.NDef.3Sg]	8570080167	63
tilol	[/V][Prs.NDef.3Sg]	8570080167	150
torpedóz	[/V][Prs.NDef.3Sg]	8570080167	975
turházik	[/V][Prs.NDef.3Sg]	8570080167	45
vitelez	[/V][Prs.NDef.3Sg]	8570080167	897
zuppan	[/V][Prs.NDef.3Sg]	8570080167	35
öklend	[/V][Prs.NDef.3Sg]	8570080167	65
öregbül	[/V][Prs.NDef.3Sg]	8570080167	59
